序號,車站,出口,公車名稱
8525,R14_圓山,出口2,288-兒童新樂園
8526,R14_圓山,出口2,304承德-故宮博物院
8527,R14_圓山,出口2,41-北士科
8528,R14_圓山,出口2,616經黎明-天母
8529,R14_圓山,出口2,618-士林
8530,R14_圓山,出口2,756-淡江大學
8531,R14_圓山,出口2,9006-國立科教館
8532,R14_圓山,出口2,9006-國家新城
8533,R14_圓山,出口2,9023-桃客總站
8534,R14_圓山,出口2,9023-圓山皇宮大廈
8535,R14_圓山,出口2,936A-林口(去程不繞龜山)
8536,R14_圓山,出口2,936-林口
8537,R14_圓山,出口2,937A-林口(去程不繞龜山)
8538,R14_圓山,出口2,937-林口
8539,R14_圓山,出口2,937副-捷運圓山站
8540,R14_圓山,出口2,承德幹線-新北投
8541,R14_圓山,出口2,林口(文化三路)_捷運圓山站去-捷運圓山站
8542,R14_圓山,出口2,林口(文化北路)_捷運圓山站-捷運圓山站
8543,R14_圓山,出口2,林口_捷運圓山站去-林口
8544,R14_圓山,出口2,林口_捷運圓山站去-捷運圓山站
8545,R15_劍潭,出口1,109-萬芳社區
8546,R15_劍潭,出口1,111-陽明山
8547,R15_劍潭,出口1,111-新莊
8548,R15_劍潭,出口1,1717(北車發經捷運劍潭經小油坑服務站)-金山
8549,R15_劍潭,出口1,1717(北車發經捷運劍潭經小油坑服務站)-臺北車站(公園)
8550,R15_劍潭,出口1,2022-士林區行政中心(基河)
8551,R15_劍潭,出口1,2022-中壢客運中壢總站
8552,R15_劍潭,出口1,203往天母-汐止社后
8553,R15_劍潭,出口1,218-新北投
8554,R15_劍潭,出口1,218-萬華
8555,R15_劍潭,出口1,260往東園-東園
8556,R15_劍潭,出口1,260區預-臺北車站
8557,R15_劍潭,出口1,260區-臺北車站
8558,R15_劍潭,出口1,267路-捷運大湖公園站
8559,R15_劍潭,出口1,277-松德站
8560,R15_劍潭,出口1,277-榮總站
8561,R15_劍潭,出口1,279往東湖-內湖焚化廠
8562,R15_劍潭,出口1,280-公館
8563,R15_劍潭,出口1,280-天母
8564,R15_劍潭,出口1,280直-公館
8565,R15_劍潭,出口1,303區-平等里
8566,R15_劍潭,出口1,303區-捷運劍潭站
8567,R15_劍潭,出口1,303路-大坪尾
8568,R15_劍潭,出口1,303路-捷運劍潭站
8569,R15_劍潭,出口1,304承德-永和
8570,R15_劍潭,出口1,304承德-故宮博物院
8571,R15_劍潭,出口1,308-捷運劍潭站
8572,R15_劍潭,出口1,308-淡江大學
8573,R15_劍潭,出口1,310往板橋-板橋
8574,R15_劍潭,出口1,41-北士科
8575,R15_劍潭,出口1,41-捷運大安站
8576,R15_劍潭,出口1,529-兒童新樂園
8577,R15_劍潭,出口1,529-新光醫院
8578,R15_劍潭,出口1,556-木柵象頭埔
8579,R15_劍潭,出口1,556-捷運劍潭站
8580,R15_劍潭,出口1,606-萬芳社區
8581,R15_劍潭,出口1,612-松德站
8582,R15_劍潭,出口1,616經黎明-天母
8583,R15_劍潭,出口1,616經黎明-泰山
8584,R15_劍潭,出口1,618-新莊
8585,R15_劍潭,出口1,646-捷運劍潭站
8586,R15_劍潭,出口1,685繞忠義街德行東路-麟光新村
8587,R15_劍潭,出口1,68-捷運劍潭站
8588,R15_劍潭,出口1,816-三重
8589,R15_劍潭,出口1,864-三芝
8590,R15_劍潭,出口1,9006-國立科教館
8591,R15_劍潭,出口1,9006-國家新城
8592,R15_劍潭,出口1,902去程半-麟光站
8593,R15_劍潭,出口1,小15區不繞菁山路99巷-捷運劍潭站
8594,R15_劍潭,出口1,小15區不繞菁山路99巷-菁山遊憩園區
8595,R15_劍潭,出口1,小15-捷運劍潭站
8596,R15_劍潭,出口1,小15-擎天崗
8597,R15_劍潭,出口1,小16 平0550 假0600無繞駛-公館里
8598,R15_劍潭,出口1,小16 平0550 假0600無繞駛-捷運劍潭站
8599,R15_劍潭,出口1,小17-捷運劍潭站
8600,R15_劍潭,出口1,小17-新安里
8601,R15_劍潭,出口1,小18-捷運劍潭站
8602,R15_劍潭,出口1,小18-聖人瀑布
8603,R15_劍潭,出口1,小19-平等里
8604,R15_劍潭,出口1,小19-捷運劍潭站
8605,R15_劍潭,出口1,中山幹線-青年公園
8606,R15_劍潭,出口1,內科17(士林_內科)-士林
8607,R15_劍潭,出口1,內科17(士林_內科)-內湖科技園區
8608,R15_劍潭,出口1,市民小巴1-風櫃嘴
8609,R15_劍潭,出口1,市民小巴1-捷運劍潭站
8610,R15_劍潭,出口1,市民小巴8經士林監理站-北士科
8611,R15_劍潭,出口1,市民小巴8經士林監理站-後港里
8612,R15_劍潭,出口1,兒童新樂園2-捷運劍潭站
8613,R15_劍潭,出口1,承德幹線-捷運市政府站
8614,R15_劍潭,出口1,承德幹線-新北投
8615,R15_劍潭,出口1,南軟天母(往南軟)-南港軟體園區
8616,R15_劍潭,出口1,南軟北投(往南軟)-南港軟體園區
8617,R15_劍潭,出口1,南軟北投(往南軟)-新北投
8618,R15_劍潭,出口1,紅10區-捷運劍潭站
8619,R15_劍潭,出口1,紅10-捷運劍潭站
8620,R15_劍潭,出口1,紅30-故宮博物院
8621,R15_劍潭,出口1,紅30-捷運劍潭站
8622,R15_劍潭,出口1,紅3-台北花市
8623,R15_劍潭,出口1,紅3-社子
8624,R15_劍潭,出口1,紅3區-內湖科技園區
8625,R15_劍潭,出口1,紅3區-社子站
8626,R15_劍潭,出口1,紅5-捷運劍潭站
8627,R15_劍潭,出口1,紅5-陽明山
8628,R15_劍潭,出口1,紅7-社子
8629,R15_劍潭,出口1,紅7區-社子
8630,R15_劍潭,出口1,紅7區-捷運劍潭站
8631,R15_劍潭,出口1,紅7-捷運劍潭站
8632,R15_劍潭,出口1,紅9-捷運劍潭站
8633,R15_劍潭,出口1,通勤25-首都客運內湖站
8634,R15_劍潭,出口1,敦化幹線-麟光新村
8635,R15_劍潭,出口1,臺北觀光巴士藍線-臺北車站
8636,R15_劍潭,出口2,218直-萬華
8637,R15_劍潭,出口2,26-行天宮
8638,R15_劍潭,出口2,26-社子
8639,R15_劍潭,出口2,288-吳興街
8640,R15_劍潭,出口2,288-兒童新樂園
8641,R15_劍潭,出口2,618-士林
8642,R15_劍潭,出口2,646-東湖
8643,R15_劍潭,出口2,756-北門
8644,R15_劍潭,出口2,756-淡江大學
8645,R15_劍潭,出口2,9023-桃客總站
8646,R15_劍潭,出口2,9023-圓山皇宮大廈
8647,R16_士林,出口1,111-陽明山
8648,R16_士林,出口1,111-新莊
8649,R16_士林,出口1,206-中華路
8650,R16_士林,出口1,206-天母
8651,R16_士林,出口1,206預-中華路
8652,R16_士林,出口1,206預-天母
8653,R16_士林,出口1,255區-北士科
8654,R16_士林,出口1,255區-雙溪
8655,R16_士林,出口1,255-臺北車站
8656,R16_士林,出口1,255-雙溪
8657,R16_士林,出口1,277-松德站
8658,R16_士林,出口1,300-小南門
8659,R16_士林,出口1,300-故宮博物院
8660,R16_士林,出口1,303區-捷運劍潭站
8661,R16_士林,出口1,303路-捷運劍潭站
8662,R16_士林,出口1,304承德-永和
8663,R16_士林,出口1,304承德-故宮博物院
8664,R16_士林,出口1,304重慶-永和
8665,R16_士林,出口1,304重慶-故宮博物院
8666,R16_士林,出口1,310往板橋-板橋
8667,R16_士林,出口1,557-天文科學館
8668,R16_士林,出口1,557-東吳大學
8669,R16_士林,出口1,618-士林
8670,R16_士林,出口1,620(大有)-士林高商
8671,R16_士林,出口1,620(大有)-中華科技大學
8672,R16_士林,出口1,680-麟光
8673,R16_士林,出口1,683-北士科
8674,R16_士林,出口1,683-南港高工
8675,R16_士林,出口1,68-捷運劍潭站
8676,R16_士林,出口1,7307-北港鎮公所
8677,R16_士林,出口1,7316-崙子
8678,R16_士林,出口1,815-三重
8679,R16_士林,出口1,815-故宮博物院
8680,R16_士林,出口1,816-捷運士林站
8681,R16_士林,出口1,957-捷運劍南路站
8682,R16_士林,出口1,957-淡海新市鎮
8683,R16_士林,出口1,三重_內科去-三重
8684,R16_士林,出口1,三重_內科去-內科
8685,R16_士林,出口1,小15區不繞菁山路99巷-捷運劍潭站
8686,R16_士林,出口1,小15-捷運劍潭站
8687,R16_士林,出口1,小16 平0550 假0600無繞駛-捷運劍潭站
8688,R16_士林,出口1,小17-捷運劍潭站
8689,R16_士林,出口1,小18-捷運劍潭站
8690,R16_士林,出口1,小19-捷運劍潭站
8691,R16_士林,出口1,內科13往內科-內湖科技園區
8692,R16_士林,出口1,內科13往內科-天母
8693,R16_士林,出口1,內科15往內科-內湖科技園區
8694,R16_士林,出口1,內科15往內科-天母
8695,R16_士林,出口1,內科16往內科-內湖科技園區
8696,R16_士林,出口1,內科16往內科-北投
8697,R16_士林,出口1,市民小巴1-捷運劍潭站
8698,R16_士林,出口1,市民小巴8經士林監理站-後港里
8699,R16_士林,出口1,兒童新樂園1-捷運芝山站、士林站
8700,R16_士林,出口1,紅12-天文科學館
8701,R16_士林,出口1,紅12-捷運石牌站
8702,R16_士林,出口1,紅15-天母
8703,R16_士林,出口1,紅15-社子
8704,R16_士林,出口1,紅30-故宮博物院
8705,R16_士林,出口1,紅30-捷運劍潭站
8706,R16_士林,出口1,紅7區-捷運劍潭站
8707,R16_士林,出口1,紅7-捷運劍潭站
8708,R16_士林,出口1,通勤25-首都客運內湖站
8709,R16_士林,出口1,通勤9-蘆洲
8710,R16_士林,出口1,蘆洲中正路_士林中正路-捷運士林站
8711,R16_士林,出口2,109-萬芳社區
8712,R16_士林,出口2,1717(北車發經捷運劍潭經小油坑服務站)-臺北車站(公園)
8713,R16_士林,出口2,203往天母-汐止社后
8714,R16_士林,出口2,260往東園-東園
8715,R16_士林,出口2,260區預-臺北車站
8716,R16_士林,出口2,260區-臺北車站
8717,R16_士林,出口2,267路-捷運大湖公園站
8718,R16_士林,出口2,279往東湖-內湖焚化廠
8719,R16_士林,出口2,303區-平等里
8720,R16_士林,出口2,303路-大坪尾
8721,R16_士林,出口2,612-松德站
8722,R16_士林,出口2,685繞忠義街德行東路-麟光新村
8723,R16_士林,出口2,816-三重
8724,R16_士林,出口2,902去程半-麟光站
8725,R16_士林,出口2,小15區不繞菁山路99巷-菁山遊憩園區
8726,R16_士林,出口2,小15-擎天崗
8727,R16_士林,出口2,小16 平0550 假0600無繞駛-公館里
8728,R16_士林,出口2,小17-新安里
8729,R16_士林,出口2,小18-聖人瀑布
8730,R16_士林,出口2,小19-平等里
8731,R16_士林,出口2,中山幹線-青年公園
8732,R16_士林,出口2,內科17(士林_內科)-內湖科技園區
8733,R16_士林,出口2,市民小巴1-風櫃嘴
8734,R16_士林,出口2,市民小巴8經士林監理站-北士科
8735,R16_士林,出口2,南軟天母(往南軟)-南港軟體園區
8736,R16_士林,出口2,紅10-台北海大
8737,R16_士林,出口2,紅10區-捷運劍潭站
8738,R16_士林,出口2,紅10-捷運劍潭站
8739,R16_士林,出口2,紅3-台北花市
8740,R16_士林,出口2,紅3-社子
8741,R16_士林,出口2,紅3區-內湖科技園區
8742,R16_士林,出口2,紅3區-社子站
8743,R16_士林,出口2,紅5-捷運劍潭站
8744,R16_士林,出口2,紅5-陽明山
8745,R16_士林,出口2,紅7-社子
8746,R16_士林,出口2,紅7區-社子
8747,R16_士林,出口2,敦化幹線-麟光新村
8748,R17_芝山,出口1,218-新北投
8749,R17_芝山,出口1,218-萬華
8750,R17_芝山,出口1,223-青年公園
8751,R17_芝山,出口1,223-關渡
8752,R17_芝山,出口1,267路-天母
8753,R17_芝山,出口1,267路-捷運大湖公園站
8754,R17_芝山,出口1,277-松德站
8755,R17_芝山,出口1,277-榮總站
8756,R17_芝山,出口1,280直-公館
8757,R17_芝山,出口1,302路-萬華
8758,R17_芝山,出口1,302路-關渡宮
8759,R17_芝山,出口1,308-捷運劍潭站
8760,R17_芝山,出口1,308-淡江大學
8761,R17_芝山,出口1,310往板橋-士林
8762,R17_芝山,出口1,310往板橋-板橋
8763,R17_芝山,出口1,508-大同之家
8764,R17_芝山,出口1,508-泰山公有市場
8765,R17_芝山,出口1,508區(大)-惇敘高工
8766,R17_芝山,出口1,508區(大)-蘆洲
8767,R17_芝山,出口1,529-新光醫院
8768,R17_芝山,出口1,536-大同之家
8769,R17_芝山,出口1,536-台北海大
8770,R17_芝山,出口1,606-萬芳社區
8771,R17_芝山,出口1,616經黎明-天母
8772,R17_芝山,出口1,6742-干城站
8773,R17_芝山,出口1,680-麟光
8774,R17_芝山,出口1,6871-干城站
8775,R17_芝山,出口1,864-三芝
8776,R17_芝山,出口1,864-捷運劍潭站
8777,R17_芝山,出口1,內科13往內科-內湖科技園區
8778,R17_芝山,出口1,內科13往內科-天母
8779,R17_芝山,出口1,內科15往內科-內湖科技園區
8780,R17_芝山,出口1,內科15往內科-天母
8781,R17_芝山,出口1,內科16往內科-內湖科技園區
8782,R17_芝山,出口1,內科16往內科-北投
8783,R17_芝山,出口1,市民小巴16-捷運芝山站
8784,R17_芝山,出口1,兒童新樂園1-捷運芝山站、士林站
8785,R17_芝山,出口1,承德幹線-捷運市政府站
8786,R17_芝山,出口1,承德幹線-新北投
8787,R17_芝山,出口1,南軟天母(往南軟)-天母
8788,R17_芝山,出口1,南軟天母(往南軟)-南港軟體園區
8789,R17_芝山,出口1,南軟北投(往南軟)-南港軟體園區
8790,R17_芝山,出口1,南軟北投(往南軟)-新北投
8791,R17_芝山,出口1,紅68-北投士林科技園區
8792,R17_芝山,出口1,紅68-捷運芝山站
8793,R17_芝山,出口1,重慶幹線-天母
8794,R17_芝山,出口1,重慶幹線-東園
8795,R17_芝山,出口2,280-公館
8796,R17_芝山,出口2,280-天母
8797,R17_芝山,出口2,616經黎明-泰山
8798,R17_芝山,出口2,6742-竹山站
8799,R17_芝山,出口2,6871-杉林溪
8800,R17_芝山,出口2,市民小巴11-天母
8801,R17_芝山,出口2,市民小巴11-捷運芝山站
8802,R17_芝山,出口2,市民小巴12-社子里
8803,R17_芝山,出口2,市民小巴12-捷運芝山站
8804,R17_芝山,出口2,市民小巴12預-社子里
8805,R17_芝山,出口2,市民小巴12預-捷運芝山站
8806,R17_芝山,出口2,市民小巴16-天母
8807,R18_明德,出口1,223-青年公園
8808,R18_明德,出口1,223-關渡
8809,R18_明德,出口1,267路-天母
8810,R18_明德,出口1,267路-捷運大湖公園站
8811,R18_明德,出口1,508-泰山公有市場
8812,R18_明德,出口1,508區(大)-蘆洲
8813,R18_明德,出口1,536-台北海大
8814,R18_明德,出口1,內科16往內科-內湖科技園區
8815,R18_明德,出口2,508-大同之家
8816,R18_明德,出口2,508區(大)-惇敘高工
8817,R18_明德,出口2,536-大同之家
8818,R18_明德,出口2,內科16往內科-北投
8819,R19_石牌,出口1,128-捷運石牌站
8820,R19_石牌,出口1,128-陽明山
8821,R19_石牌,出口1,216-新北投
8822,R19_石牌,出口1,216-榮總
8823,R19_石牌,出口1,223-青年公園
8824,R19_石牌,出口1,223-關渡
8825,R19_石牌,出口1,224-天母
8826,R19_石牌,出口1,224-捷運石牌站
8827,R19_石牌,出口1,277-松德站
8828,R19_石牌,出口1,277-榮總站
8829,R19_石牌,出口1,508-大同之家
8830,R19_石牌,出口1,508-泰山公有市場
8831,R19_石牌,出口1,508區(大)-惇敘高工
8832,R19_石牌,出口1,508區(大)-蘆洲
8833,R19_石牌,出口1,536-大同之家
8834,R19_石牌,出口1,536-台北海大
8835,R19_石牌,出口1,550-關渡宮
8836,R19_石牌,出口1,559路-捷運石牌站
8837,R19_石牌,出口1,559路-陽明交大
8838,R19_石牌,出口1,5601-新港村
8839,R19_石牌,出口1,602中興天母發半趟-天母
8840,R19_石牌,出口1,602中興天母發半趟-北投
8841,R19_石牌,出口1,645副經三總-中華科技大學
8842,R19_石牌,出口1,645副經三總-捷運石牌站
8843,R19_石牌,出口1,645經三總-捷運石牌站
8844,R19_石牌,出口1,645經三總-舊莊
8845,R19_石牌,出口1,682-八里
8846,R19_石牌,出口1,902去程半-捷運石牌站
8847,R19_石牌,出口1,902去程半-麟光站
8848,R19_石牌,出口1,小36-六窟
8849,R19_石牌,出口1,小36-捷運石牌站
8850,R19_石牌,出口1,小8-竹子湖
8851,R19_石牌,出口1,小8-捷運石牌站
8852,R19_石牌,出口1,內科13往內科-內湖科技園區
8853,R19_石牌,出口1,內科13往內科-天母
8854,R19_石牌,出口1,內科15往內科-內湖科技園區
8855,R19_石牌,出口1,內科15往內科-天母
8856,R19_石牌,出口1,內科16往內科-內湖科技園區
8857,R19_石牌,出口1,內科16往內科-北投
8858,R19_石牌,出口1,南軟天母(往南軟)-天母
8859,R19_石牌,出口1,南軟天母(往南軟)-南港軟體園區
8860,R19_石牌,出口1,紅12-天文科學館
8861,R19_石牌,出口1,紅12-捷運石牌站
8862,R19_石牌,出口1,紅19-天母
8863,R19_石牌,出口1,紅19-捷運石牌站
8864,R19_石牌,出口1,重慶幹線-天母
8865,R19_石牌,出口1,重慶幹線-東園
8866,R19_石牌,出口1,景美_榮總(快)-景美女中
8867,R19_石牌,出口1,景美_榮總(快)-榮總
8868,R20_唭哩岸,出口1,216-新北投
8869,R20_唭哩岸,出口1,216-榮總
8870,R20_唭哩岸,出口1,223-青年公園
8871,R20_唭哩岸,出口1,223-關渡
8872,R20_唭哩岸,出口1,550-洲美運動公園
8873,R20_唭哩岸,出口1,550-關渡宮
8874,R20_唭哩岸,出口1,602中興天母發半趟-天母
8875,R20_唭哩岸,出口1,602中興天母發半趟-北投
8876,R20_唭哩岸,出口1,682-八里
8877,R20_唭哩岸,出口1,682-社子
