"datetime","mrt_station","mrt_flow","hour","day","next_dist","bus_cnt","bike_cnt","bike_flow","school_cnt","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration","aqi","status","so2","co","o3","o3_8hr","pm10","pm2","no2","nox","no","windspeed","winddirec","co_8hr","pm2.1","pm10_avg","so2_avg"
"2023-11-01 20:00:00","北門",1243,20,"Weekday",512.321365522758,71,13,175,2,1014.2,25.2,75,0,0,42,"良好",0.5,0.44,12.9,24.4,18,11,25.7,30.1,4.4,"2.6","88",0.3,11.2,22,0
"2023-11-01 20:00:00","古亭",3092,20,"Weekday",821.482825496233,72,29,403,4,1014.2,25.2,75,0,0,31,"良好",0.6,0.27,26,29.3,15,11,11.7,13.2,1.4,"3.9","53",0.2,9.5,18,0
"2023-11-01 20:00:00","士林",2485,20,"Weekday",966.537893615898,101,13,105,3,1014.2,25.2,75,0,0,30,"良好",0.8,0.21,30.5,32.6,11,12,7.2,7.8,0.6,"1.3","68",0.2,9.3,15,1
"2023-11-01 20:00:00","大橋頭",1168,20,"Weekday",667.064144532519,68,23,197,8,1014.2,25.2,75,0,0,48,"良好",NA,NA,10.1,NA,31,13,NA,NA,NA,"-","-",0.6,14.8,29,0
"2023-11-01 20:00:00","松山",3142,20,"Weekday",742.114262614521,70,28,291,2,1014.2,25.2,75,0,0,38,"良好",1.1,0.38,10,23.7,13,10,23.7,30.9,7.1,"0.7","65",0.2,10.7,16,1
"2023-11-01 21:00:00","中山",5167,21,"Weekday",567.656880873855,54,23,292,4,1014,25,74,0,0,28,"良好",0.3,0.39,16.7,19.6,10,8,17.9,22.4,4.5,"2.2","111",0.4,8.1,17,0
"2023-11-01 21:00:00","北投",1686,21,"Weekday",687.457889956981,31,11,77,4,1014,25,74,0,0,31,"良好",0.6,0.14,33.3,35,7,6,1.2,1.6,0.3,"3.6","180",0.1,8.5,11,0
"2023-11-01 21:00:00","北門",1086,21,"Weekday",512.321365522758,71,13,167,2,1014,25,74,0,0,34,"良好",0.5,0.32,21.3,23,8,7,16.7,19.1,2.3,"1.8","77",0.3,10.6,19,0
"2023-11-01 21:00:00","古亭",3135,21,"Weekday",821.482825496233,72,29,453,4,1014,25,74,0,0,31,"良好",0.5,0.17,33.7,29.2,12,11,5.7,6.3,0.6,"3.3","54",0.2,9.6,16,0
"2023-11-01 21:00:00","士林",2409,21,"Weekday",966.537893615898,101,13,98,3,1014,25,74,0,0,32,"良好",0.8,0.18,33.1,31.9,5,10,4.2,4.8,0.6,"1","53",0.2,9.8,13,1
"2023-11-01 21:00:00","大橋頭",1083,21,"Weekday",667.064144532519,68,23,186,8,1014,25,74,0,0,45,"良好",NA,NA,11.9,NA,18,12,NA,NA,NA,"-","-",0.6,14,27,0
"2023-11-01 21:00:00","松山",2916,21,"Weekday",742.114262614521,70,28,297,2,1014,25,74,0,0,35,"良好",1.4,0.29,16,21.5,7,11,18.8,22.7,3.9,"1.6","41",0.2,10.7,13,1
"2023-11-01 22:00:00","中山",3633,22,"Weekday",567.656880873855,54,23,198,4,1013.6,24.5,76,0,0,25,"良好",0.4,0.36,19.5,18.5,7,6,15.9,19.5,3.6,"2.4","109",0.4,7.8,15,0
"2023-11-01 22:00:00","北投",1171,22,"Weekday",687.457889956981,31,11,39,4,1013.6,24.5,76,0,0,31,"良好",0.5,0.14,34.1,34.2,3,3,0.7,1,0.3,"3.5","180",0.1,7.7,9,0
"2023-11-01 22:00:00","北門",700,22,"Weekday",512.321365522758,71,13,96,2,1013.6,24.5,76,0,0,32,"良好",0.4,0.29,22.2,21.7,11,6,16.7,18.5,1.7,"2.5","89",0.3,10,17,0
"2023-11-01 22:00:00","古亭",2338,22,"Weekday",821.482825496233,72,29,279,4,1013.6,24.5,76,0,0,29,"良好",0.6,0.27,26.5,28.4,10,7,9.8,10.7,0.9,"1.5","61",0.2,9,15,0
"2023-11-01 22:00:00","士林",1759,22,"Weekday",966.537893615898,101,13,52,3,1013.6,24.5,76,0,0,32,"良好",0.7,0.18,33.6,31.7,3,9,3.9,4.6,0.6,"2.7","152",0.1,9.8,11,1
"2023-11-01 22:00:00","大橋頭",829,22,"Weekday",667.064144532519,68,23,99,8,1013.6,24.5,76,0,0,44,"良好",0.8,0.76,12,NA,20,10,26.8,48.1,21.2,"-","-",0.6,13.4,26,0
"2023-11-01 22:00:00","松山",1776,22,"Weekday",742.114262614521,70,28,157,2,1013.6,24.5,76,0,0,32,"良好",1.4,0.31,15.8,19.3,5,7,19,22.2,3.2,"1.4","49",0.2,10,12,1
"2023-11-01 23:00:00","中山",1187,23,"Weekday",567.656880873855,54,23,124,4,1013,24.4,77,0,0,23,"良好",0.3,0.31,22.4,18.1,7,5,12.7,15.5,2.7,"2.3","115",0.4,7.1,13,0
"2023-11-01 23:00:00","北投",419,23,"Weekday",687.457889956981,31,11,20,4,1013,24.4,77,0,0,31,"良好",0.5,0.14,33.8,33.9,1,0,0.6,0.8,0.2,"2.9","200",0.1,6.1,7,0
"2023-11-01 23:00:00","北門",290,23,"Weekday",512.321365522758,71,13,63,2,1013,24.4,77,0,0,29,"良好",0.5,0.28,24.6,21,11,6,14.1,15.5,1.4,"2.5","97",0.3,8.9,16,0
"2023-11-01 23:00:00","古亭",704,23,"Weekday",821.482825496233,72,29,111,4,1013,24.4,77,0,0,28,"良好",0.6,0.26,24.8,27.6,9,5,11.9,12.6,0.7,"1.6","51",0.2,8.5,14,0
"2023-11-01 23:00:00","士林",522,23,"Weekday",966.537893615898,101,13,25,3,1013,24.4,77,0,0,31,"良好",0.7,0.16,34.1,31.7,7,9,3.6,4.3,0.7,"1.4","148",0.1,9.7,9,1
"2023-11-01 23:00:00","大橋頭",322,23,"Weekday",667.064144532519,68,23,56,8,1013,24.4,77,0,0,43,"良好",0.8,0.77,11.1,10.7,16,11,26.3,47,20.7,"-","-",0.7,12.7,23,1
"2023-11-01 23:00:00","松山",727,23,"Weekday",742.114262614521,70,28,78,2,1013,24.4,77,0,0,29,"良好",1.6,0.25,19.1,17.8,4,5,13.7,16.1,2.3,"0.5","54",0.2,9,10,1
"2023-11-02 05:00:00","中山",485,5,"Weekday",567.656880873855,54,23,60,4,1011.6,23.8,82,0,0,24,"良好",0.6,0.18,28.4,26.6,6,5,4.8,5.4,0.6,"1.2","123",0.2,4.4,8,0
"2023-11-02 05:00:00","中山",0,5,"Weekday",567.656880873855,54,23,60,4,1011.6,23.8,82,0,0,24,"良好",0.6,0.18,28.4,26.6,6,5,4.8,5.4,0.6,"1.2","123",0.2,4.4,8,0
"2023-11-02 05:00:00","北投",0,5,"Weekday",687.457889956981,31,11,11,4,1011.6,23.8,82,0,0,31,"良好",0.2,0.16,33.8,34.1,12,2,0.4,1.1,0.6,"1.5","180",0.1,2.9,6,0
"2023-11-02 05:00:00","北投",138,5,"Weekday",687.457889956981,31,11,11,4,1011.6,23.8,82,0,0,31,"良好",0.2,0.16,33.8,34.1,12,2,0.4,1.1,0.6,"1.5","180",0.1,2.9,6,0
"2023-11-02 05:00:00","北門",107,5,"Weekday",512.321365522758,71,13,35,2,1011.6,23.8,82,0,0,25,"良好",0.8,0.18,28.8,27.2,8,6,5.9,6.5,0.5,"0.2","128",0.2,4.5,12,0
"2023-11-02 05:00:00","北門",0,5,"Weekday",512.321365522758,71,13,35,2,1011.6,23.8,82,0,0,25,"良好",0.8,0.18,28.8,27.2,8,6,5.9,6.5,0.5,"0.2","128",0.2,4.5,12,0
"2023-11-02 05:00:00","古亭",301,5,"Weekday",821.482825496233,72,29,35,4,1011.6,23.8,82,0,0,24,"良好",0.9,0.16,27.7,26.7,8,6,4.7,4.9,0.2,"0.9","113",0.1,6.8,10,0
"2023-11-02 05:00:00","古亭",0,5,"Weekday",821.482825496233,72,29,35,4,1011.6,23.8,82,0,0,24,"良好",0.9,0.16,27.7,26.7,8,6,4.7,4.9,0.2,"0.9","113",0.1,6.8,10,0
"2023-11-02 05:00:00","士林",191,5,"Weekday",966.537893615898,101,13,17,3,1011.6,23.8,82,0,0,31,"良好",0.6,0.13,32.8,34,6,7,2.4,2.9,0.5,"0.3","139",0.1,8.4,5,1
"2023-11-02 05:00:00","士林",12,5,"Weekday",966.537893615898,101,13,17,3,1011.6,23.8,82,0,0,31,"良好",0.6,0.13,32.8,34,6,7,2.4,2.9,0.5,"0.3","139",0.1,8.4,5,1
"2023-11-02 05:00:00","大橋頭",0,5,"Weekday",667.064144532519,68,23,31,8,1011.6,23.8,82,0,0,28,"良好",0.7,0.31,25,21.2,9,8,10,12.2,2.1,"-","-",0.4,8.5,13,0
"2023-11-02 05:00:00","大橋頭",120,5,"Weekday",667.064144532519,68,23,31,8,1011.6,23.8,82,0,0,28,"良好",0.7,0.31,25,21.2,9,8,10,12.2,2.1,"-","-",0.4,8.5,13,0
"2023-11-02 05:00:00","松山",255,5,"Weekday",742.114262614521,70,28,45,2,1011.6,23.8,82,0,0,20,"良好",1.1,0.15,23.1,22.6,2,7,5.6,6.1,0.5,"0.5","94",0.1,6.1,4,1
"2023-11-02 05:00:00","松山",0,5,"Weekday",742.114262614521,70,28,45,2,1011.6,23.8,82,0,0,20,"良好",1.1,0.15,23.1,22.6,2,7,5.6,6.1,0.5,"0.5","94",0.1,6.1,4,1
"2023-11-02 06:00:00","中山",19,6,"Weekday",567.656880873855,54,23,120,4,1011.9,23.9,82,0,0,25,"良好",0.5,0.21,25.1,27.3,8,5,7.1,7.9,0.7,"1.4","125",0.2,4.3,8,0
"2023-11-02 06:00:00","中山",524,6,"Weekday",567.656880873855,54,23,120,4,1011.9,23.9,82,0,0,25,"良好",0.5,0.21,25.1,27.3,8,5,7.1,7.9,0.7,"1.4","125",0.2,4.3,8,0
"2023-11-02 06:00:00","北投",12,6,"Weekday",687.457889956981,31,11,82,4,1011.9,23.9,82,0,0,31,"良好",0.1,0.17,32.3,33.8,7,2,0.5,1.1,0.5,"1.1","190",0.1,2.4,6,0
"2023-11-02 06:00:00","北投",1013,6,"Weekday",687.457889956981,31,11,82,4,1011.9,23.9,82,0,0,31,"良好",0.1,0.17,32.3,33.8,7,2,0.5,1.1,0.5,"1.1","190",0.1,2.4,6,0
"2023-11-02 06:00:00","北門",461,6,"Weekday",512.321365522758,71,13,67,2,1011.9,23.9,82,0,0,25,"良好",0.8,0.22,23,27.3,12,6,9,9.6,0.5,"0.3","108",0.2,4.7,11,0
"2023-11-02 06:00:00","北門",4,6,"Weekday",512.321365522758,71,13,67,2,1011.9,23.9,82,0,0,25,"良好",0.8,0.22,23,27.3,12,6,9,9.6,0.5,"0.3","108",0.2,4.7,11,0
"2023-11-02 06:00:00","古亭",9,6,"Weekday",821.482825496233,72,29,130,4,1011.9,23.9,82,0,0,24,"良好",0.8,0.18,24.2,26.4,13,7,6.2,6.7,0.4,"0.8","89",0.1,6.8,10,0
"2023-11-02 06:00:00","古亭",766,6,"Weekday",821.482825496233,72,29,130,4,1011.9,23.9,82,0,0,24,"良好",0.8,0.18,24.2,26.4,13,7,6.2,6.7,0.4,"0.8","89",0.1,6.8,10,0
"2023-11-02 06:00:00","士林",5,6,"Weekday",966.537893615898,101,13,50,3,1011.9,23.9,82,0,0,31,"良好",0.5,0.15,28.8,33.4,5,8,4.2,4.8,0.5,"0.3","161",0.1,7.9,5,1
"2023-11-02 06:00:00","士林",1033,6,"Weekday",966.537893615898,101,13,50,3,1011.9,23.9,82,0,0,31,"良好",0.5,0.15,28.8,33.4,5,8,4.2,4.8,0.5,"0.3","161",0.1,7.9,5,1
"2023-11-02 06:00:00","大橋頭",3,6,"Weekday",667.064144532519,68,23,90,8,1011.9,23.9,82,0,0,27,"良好",0.7,0.53,17.3,21.8,9,7,16.3,22.7,6.3,"-","-",0.3,8.2,12,0
"2023-11-02 06:00:00","大橋頭",554,6,"Weekday",667.064144532519,68,23,90,8,1011.9,23.9,82,0,0,27,"良好",0.7,0.53,17.3,21.8,9,7,16.3,22.7,6.3,"-","-",0.3,8.2,12,0
"2023-11-02 06:00:00","松山",0,6,"Weekday",742.114262614521,70,28,127,2,1011.9,23.9,82,0,0,21,"良好",0.9,0.17,17.3,22.8,3,6,7.1,7.6,0.4,"0.3","85",0.1,6.5,3,1
"2023-11-02 06:00:00","松山",679,6,"Weekday",742.114262614521,70,28,127,2,1011.9,23.9,82,0,0,21,"良好",0.9,0.17,17.3,22.8,3,6,7.1,7.6,0.4,"0.3","85",0.1,6.5,3,1
"2023-11-02 07:00:00","中山",2330,7,"Weekday",567.656880873855,54,23,280,4,1012.5,24,82,0,0,25,"良好",0.6,0.25,20.2,27,10,3,10.5,11.8,1.2,"1.3","138",0.2,4.2,8,0
"2023-11-02 07:00:00","北投",3856,7,"Weekday",687.457889956981,31,11,157,4,1012.5,24,82,0,0,31,"良好",0.3,0.18,30.6,33.4,4,2,0.7,1.3,0.6,"2","190",0.1,2.3,6,0
"2023-11-02 07:00:00","北門",2036,7,"Weekday",512.321365522758,71,13,159,2,1012.5,24,82,0,0,25,"良好",0.8,0.26,17.5,26.4,15,5,15.3,17,1.7,"0.2","137",0.2,4.7,11,0
"2023-11-02 07:00:00","古亭",3688,7,"Weekday",821.482825496233,72,29,481,4,1012.5,24,82,0,0,23,"良好",0.7,0.25,16.4,25.4,14,5,11.6,13.4,1.8,"0.8","121",0.1,6.6,11,0
"2023-11-02 07:00:00","士林",4386,7,"Weekday",966.537893615898,101,13,156,3,1012.5,24,82,0,0,30,"良好",0.5,0.21,24.1,32.2,5,6,8.2,9.1,0.8,"0.3","187",0.1,7.5,5,1
"2023-11-02 07:00:00","大橋頭",2305,7,"Weekday",667.064144532519,68,23,230,8,1012.5,24,82,0,0,50,"良好",1,1.48,5.6,21.2,31,14,30.1,79.5,49.4,"-","-",0.4,9.2,15,0
"2023-11-02 07:00:00","松山",3552,7,"Weekday",742.114262614521,70,28,278,2,1012.5,24,82,0,0,20,"良好",1,0.23,13.1,22.1,2,4,12.3,14.1,1.8,"0.3","74",0.1,6.2,3,1
"2023-11-02 08:00:00","中山",6442,8,"Weekday",567.656880873855,54,23,485,4,1012.8,25.5,77,0,0.6,28,"良好",0.6,0.37,15,25.8,10,4,17,21.7,4.7,"2.2","137",0.2,4.4,8,0
"2023-11-02 08:00:00","北投",3995,8,"Weekday",687.457889956981,31,11,117,4,1012.8,25.5,77,0,0.6,30,"良好",0.2,0.17,32.4,33,5,5,0.6,1.3,0.7,"1.3","200",0.1,2.6,6,0
"2023-11-02 08:00:00","北門",4143,8,"Weekday",512.321365522758,71,13,248,2,1012.8,25.5,77,0,0.6,35,"良好",0.8,0.43,13.9,25,15,11,21.7,28.3,6.5,"1.2","95",0.2,6.1,12,0
"2023-11-02 08:00:00","古亭",7328,8,"Weekday",821.482825496233,72,29,616,4,1012.8,25.5,77,0,0.6,30,"良好",0.7,0.43,11.6,24.1,16,8,18.1,26.8,8.7,"0.9","126",0.2,6.7,12,0
"2023-11-02 08:00:00","士林",4635,8,"Weekday",966.537893615898,101,13,139,3,1012.8,25.5,77,0,0.6,28,"良好",0.6,0.35,17,30,10,8,17.1,21.1,3.9,"0.3","145",0.1,7.5,6,0
"2023-11-02 08:00:00","大橋頭",3198,8,"Weekday",667.064144532519,68,23,306,8,1012.8,25.5,77,0,0.6,52,"普通",1.4,3.01,3.4,19.5,29,18,33.9,135.9,101.9,"-","-",0.8,10.9,17,0
"2023-11-02 08:00:00","松山",7399,8,"Weekday",742.114262614521,70,28,315,2,1012.8,25.5,77,0,0.6,35,"良好",1.1,0.41,8.8,20.9,6,6,21.8,31.3,9.4,"0.3","74",0.1,5.8,3,1
"2023-11-02 09:00:00","中山",3861,9,"Weekday",567.656880873855,54,23,310,4,1012.9,27.5,69,0,1,32,"良好",0.7,0.47,17.1,24.5,11,8,19.5,31.5,12,"1.8","99",0.2,4.7,8,0
"2023-11-02 09:00:00","北投",2438,9,"Weekday",687.457889956981,31,11,80,4,1012.9,27.5,69,0,1,30,"良好",0.2,0.17,32.9,32.6,5,6,0.5,1.3,0.7,"2.6","190",0.1,3.1,5,0
"2023-11-02 09:00:00","北門",1801,9,"Weekday",512.321365522758,71,13,211,2,1012.9,27.5,69,0,1,38,"良好",1,0.52,16.4,23.7,18,8,23.6,35.5,11.9,"1.6","75",0.2,6.4,14,0
"2023-11-02 09:00:00","古亭",4425,9,"Weekday",821.482825496233,72,29,339,4,1012.9,27.5,69,0,1,25,"良好",0.9,0.43,18.4,23.1,16,8,15.7,23.7,7.9,"1","39",0.2,6.8,13,0
"2023-11-02 09:00:00","士林",3623,9,"Weekday",966.537893615898,101,13,91,3,1012.9,27.5,69,0,1,27,"良好",0.6,0.24,28.2,29.2,8,6,7.3,10.7,3.3,"1.7","159",0.1,7.2,6,0
"2023-11-02 09:00:00","大橋頭",1532,9,"Weekday",667.064144532519,68,23,188,8,1012.9,27.5,69,0,1,52,"普通",1.5,1.88,7.1,17.5,32,21,32.7,104.7,71.9,"-","-",0.9,12.9,20,0
"2023-11-02 09:00:00","松山",3744,9,"Weekday",742.114262614521,70,28,206,2,1012.9,27.5,69,0,1,28,"良好",1.6,0.35,16.2,20.1,8,10,17.9,28.4,10.5,"0.9","43",0.2,6.1,4,1
"2023-11-02 10:00:00","中山",3391,10,"Weekday",567.656880873855,54,23,254,4,1012.5,29.2,59,0,1,30,"良好",0.9,0.45,21.4,23.4,18,6,18.7,30.6,11.8,"2.6","109",0.2,4.9,10,0
"2023-11-02 10:00:00","北投",1633,10,"Weekday",687.457889956981,31,11,57,4,1012.5,29.2,59,0,1,30,"良好",0.4,0.16,32.6,32.4,9,4,0.7,1.5,0.8,"3","200",0.1,3.4,5,0
"2023-11-02 10:00:00","北門",1203,10,"Weekday",512.321365522758,71,13,136,2,1012.5,29.2,59,0,1,25,"良好",1.1,0.36,24.5,23,18,13,15.3,23.9,8.6,"1.4","93",0.2,7.5,15,0
"2023-11-02 10:00:00","古亭",2844,10,"Weekday",821.482825496233,72,29,283,4,1012.5,29.2,59,0,1,22,"良好",0.9,0.26,27.5,23,14,6,8.9,14.6,5.7,"2.2","100",0.2,6.7,13,0
"2023-11-02 10:00:00","士林",2430,10,"Weekday",966.537893615898,101,13,70,3,1012.5,29.2,59,0,1,26,"良好",0.6,0.2,31,28.8,12,9,7.6,10.6,3,"2.8","140",0.1,7.4,7,0
"2023-11-02 10:00:00","大橋頭",1171,10,"Weekday",667.064144532519,68,23,130,8,1012.5,29.2,59,0,1,48,"良好",NA,1.04,13.2,15.8,39,20,28.9,68.6,39.7,"-","-",1,14.9,25,0
"2023-11-02 10:00:00","松山",1719,10,"Weekday",742.114262614521,70,28,132,2,1012.5,29.2,59,0,1,21,"良好",1.3,0.24,26.3,19.9,6,9,10.3,15.9,5.6,"2.4","63",0.2,6.6,4,1
"2023-11-02 11:00:00","中山",3894,11,"Weekday",567.656880873855,54,23,249,4,1011.4,29.9,54,0,1,21,"良好",0.7,0.28,31.1,23.5,18,5,10.6,16.1,5.4,"1.9","111",0.2,5.1,11,0
"2023-11-02 11:00:00","北投",1586,11,"Weekday",687.457889956981,31,11,39,4,1011.4,29.9,54,0,1,30,"良好",0.2,0.16,35.4,32.8,4,3,0.9,1.8,0.8,"2.8","200",0.1,3.7,5,0
"2023-11-02 11:00:00","北門",1187,11,"Weekday",512.321365522758,71,13,177,2,1011.4,29.9,54,0,1,26,"良好",1,0.25,34.4,23.6,11,8,8.3,12.2,3.8,"1.8","139",0.2,8,14,0
"2023-11-02 11:00:00","古亭",2545,11,"Weekday",821.482825496233,72,29,329,4,1011.4,29.9,54,0,1,23,"良好",NA,NA,34.1,23.5,NA,7,NA,NA,NA,"","",0.2,7,13,0
"2023-11-02 11:00:00","士林",2249,11,"Weekday",966.537893615898,101,13,60,3,1011.4,29.9,54,0,1,27,"良好",0.6,0.17,37.5,29.2,9,6,5.2,7.3,2,"3.2","145",0.1,7.2,8,0
"2023-11-02 11:00:00","大橋頭",1051,11,"Weekday",667.064144532519,68,23,125,8,1011.4,29.9,54,0,1,49,"良好",1.2,1.16,14.1,14.2,25,14,NA,NA,NA,"-","-",1.2,15,25,0
"2023-11-02 11:00:00","松山",1334,11,"Weekday",742.114262614521,70,28,127,2,1011.4,29.9,54,0,1,24,"良好",1,0.18,32.7,20.4,9,9,6.4,9.4,2.9,"2.1","70",0.2,7.4,5,1
"2023-11-02 12:00:00","中山",4231,12,"Weekday",567.656880873855,54,23,338,4,1010.7,30.6,51,0,1,22,"良好",0.7,0.32,33.8,24,14,5,13.1,18,4.8,"1.2","103",0.3,5.3,12,0
"2023-11-02 12:00:00","北投",1497,12,"Weekday",687.457889956981,31,11,64,4,1010.7,30.6,51,0,1,31,"良好",0.2,0.16,37.3,33.4,0,4,0.9,1.7,0.8,"1.4","180",0.1,3.6,5,0
"2023-11-02 12:00:00","北門",1186,12,"Weekday",512.321365522758,71,13,231,2,1010.7,30.6,51,0,1,26,"良好",0.8,0.23,40.9,24.9,13,10,6.3,8.5,2.1,"0.6","217",0.3,8,14,0
"2023-11-02 12:00:00","古亭",2920,12,"Weekday",821.482825496233,72,29,467,4,1010.7,30.6,51,0,1,22,"良好",0.8,0.2,NA,22.8,11,NA,4.5,6.1,1.6,"2.1","82",0.2,6.8,12,0
"2023-11-02 12:00:00","士林",2877,12,"Weekday",966.537893615898,101,13,87,3,1010.7,30.6,51,0,1,27,"良好",0.6,0.18,38.8,29.8,9,4,5.8,7.7,1.9,"1.3","55",0.2,6.6,8,0
"2023-11-02 12:00:00","大橋頭",1023,12,"Weekday",667.064144532519,68,23,142,8,1010.7,30.6,51,0,1,47,"良好",NA,NA,20.7,13.3,22,13,NA,NA,NA,"-","-",1.3,14.5,24,0
"2023-11-02 12:00:00","松山",1671,12,"Weekday",742.114262614521,70,28,142,2,1010.7,30.6,51,0,1,27,"良好",1.1,0.22,31.6,21.1,7,12,9.5,13.6,4.1,"1.1","71",0.2,8.3,6,1
"2023-11-02 13:00:00","中山",4436,13,"Weekday",567.656880873855,54,23,299,4,1010.1,31.2,50,0,1,23,"良好",0.7,0.29,38.5,25.3,14,8,9.5,13.4,3.8,"2.3","134",0.3,5.3,13,0
"2023-11-02 13:00:00","北投",1549,13,"Weekday",687.457889956981,31,11,71,4,1010.1,31.2,50,0,1,31,"良好",0.3,0.17,41.3,34.4,5,5,1.1,1.9,0.7,"1.3","210",0.1,3.5,4,0
"2023-11-02 13:00:00","北門",1315,13,"Weekday",512.321365522758,71,13,188,2,1010.1,31.2,50,0,1,28,"良好",0.8,0.26,41.4,26.5,15,10,9.2,11.7,2.5,"1.5","148",0.3,8.5,13,0
"2023-11-02 13:00:00","古亭",3062,13,"Weekday",821.482825496233,72,29,331,4,1010.1,31.2,50,0,1,22,"良好",0.8,0.19,41.1,24.8,14,6,4.4,5.7,1.3,"2","83",0.2,6.3,12,0
"2023-11-02 13:00:00","士林",2619,13,"Weekday",966.537893615898,101,13,90,3,1010.1,31.2,50,0,1,29,"良好",0.6,0.2,44.8,31.3,6,8,6,7.6,1.6,"0.9","62",0.2,7,7,0
"2023-11-02 13:00:00","大橋頭",985,13,"Weekday",667.064144532519,68,23,115,8,1010.1,31.2,50,0,1,48,"良好",0.9,1.24,18.1,12.4,22,20,29.8,72.1,42.3,"-","-",1.4,14.7,23,0
"2023-11-02 13:00:00","松山",1689,13,"Weekday",742.114262614521,70,28,138,2,1010.1,31.2,50,0,1,28,"良好",0.8,0.19,34.8,22.6,4,10,6.5,9.3,2.7,"2","61",0.2,8.5,5,1
"2023-11-02 14:00:00","中山",4337,14,"Weekday",567.656880873855,54,23,332,4,1009.5,30.5,52,0,0.9,27,"良好",0.6,0.34,31,26,14,7,16,20.8,4.7,"0.6","56",0.3,5.5,13,0
"2023-11-02 14:00:00","北投",1454,14,"Weekday",687.457889956981,31,11,75,4,1009.5,30.5,52,0,0.9,32,"良好",0.8,0.19,45.4,36,11,4,1.6,2.4,0.7,"1.1","200",0.1,3.5,5,0
"2023-11-02 14:00:00","北門",1289,14,"Weekday",512.321365522758,71,13,164,2,1009.5,30.5,52,0,0.9,27,"良好",0.8,0.3,41.1,28.8,22,10,13,15.5,2.4,"1.3","49",0.3,8.4,14,0
"2023-11-02 14:00:00","古亭",2708,14,"Weekday",821.482825496233,72,29,344,4,1009.5,30.5,52,0,0.9,25,"良好",NA,NA,40,27,14,11,NA,NA,NA,"1.7","132",0.2,7.4,12,0
"2023-11-02 14:00:00","士林",2469,14,"Weekday",966.537893615898,101,13,83,3,1009.5,30.5,52,0,0.9,31,"良好",0.8,0.21,50.2,34,19,9,8.2,10,1.7,"2.5","321",0.2,6.9,9,0
"2023-11-02 14:00:00","大橋頭",840,14,"Weekday",667.064144532519,68,23,147,8,1009.5,30.5,52,0,0.9,50,"良好",NA,0.51,NA,11.7,36,21,NA,NA,NA,"-","-",1.4,15.4,24,0
"2023-11-02 14:00:00","松山",1453,14,"Weekday",742.114262614521,70,28,152,2,1009.5,30.5,52,0,0.9,27,"良好",0.8,0.18,34.6,24.8,2,6,6.6,9,2.4,"1.5","51",0.2,8.4,4,1
"2023-11-02 15:00:00","中山",4351,15,"Weekday",567.656880873855,54,23,336,4,1009.5,29.9,59,0,0.7,38,"良好",0.9,0.43,48.3,29.5,28,11,23.6,29.5,5.8,"2.1","346",0.3,6.7,15,0
"2023-11-02 15:00:00","北投",1585,15,"Weekday",687.457889956981,31,11,73,4,1009.5,29.9,59,0,0.7,35,"良好",0.7,0.22,51.1,38.6,17,8,2.6,3.4,0.8,"2.9","350",0.1,4.5,7,0
"2023-11-02 15:00:00","北門",1298,15,"Weekday",512.321365522758,71,13,219,2,1009.5,29.9,59,0,0.7,38,"良好",1.6,0.46,58.4,33.9,33,16,23.9,26.8,2.8,"1.7","297",0.3,10,18,0
"2023-11-02 15:00:00","古亭",2723,15,"Weekday",821.482825496233,72,29,425,4,1009.5,29.9,59,0,0.7,28,"良好",NA,NA,42.7,30.8,26,12,NA,NA,NA,"1.4","310",0.3,8.5,15,0
"2023-11-02 15:00:00","士林",2707,15,"Weekday",966.537893615898,101,13,70,3,1009.5,29.9,59,0,0.7,36,"良好",1.7,0.27,65.5,39.1,43,18,15.1,17.3,2.1,"2.4","319",0.2,8.8,15,0
"2023-11-02 15:00:00","大橋頭",975,15,"Weekday",667.064144532519,68,23,121,8,1009.5,29.9,59,0,0.7,53,"普通",1.4,0.64,51.9,18.4,36,18,24.4,28.8,4.3,"-","-",1.3,16.5,27,0
"2023-11-02 15:00:00","松山",1592,15,"Weekday",742.114262614521,70,28,180,2,1009.5,29.9,59,0,0.7,26,"良好",0.9,0.18,34.4,27.4,8,6,6.6,8.7,2.1,"1.4","68",0.2,8.1,5,1
"2023-11-02 16:00:00","中山",5295,16,"Weekday",567.656880873855,54,23,409,4,1010,28.4,65,0,0.7,53,"普通",1.9,0.6,68.3,36.2,51,27,34.3,38.4,4.1,"1.6","357",0.3,10.5,21,0
"2023-11-02 16:00:00","北投",2225,16,"Weekday",687.457889956981,31,11,147,4,1010,28.4,65,0,0.7,41,"良好",0.9,0.31,79.3,44.4,27,16,4.3,5.1,0.8,"2","340",0.1,6.6,11,0
"2023-11-02 16:00:00","北門",1723,16,"Weekday",512.321365522758,71,13,263,2,1010,28.4,65,0,0.7,48,"良好",2.6,0.5,73.5,41.3,47,37,27.1,29,1.8,"2.4","302",0.3,14.9,24,0
"2023-11-02 16:00:00","古亭",3593,16,"Weekday",821.482825496233,72,29,506,4,1010,28.4,65,0,0.7,34,"良好",2.2,0.4,NA,34,42,21,19.2,20.8,1.5,"1.7","326",0.2,10.6,20,0
"2023-11-02 16:00:00","士林",3726,16,"Weekday",966.537893615898,101,13,154,3,1010,28.4,65,0,0.7,44,"良好",2,0.33,94.4,48.8,48,24,15.7,17,1.3,"2","335",0.2,12,22,0
