"datetime","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration"
"2023-10-20 00:00:00",1011.1,26.5,77,0,0
"2023-10-20 01:00:00",1010.8,26.1,81,0,0
"2023-10-20 02:00:00",1010.5,26.1,81,0,0
"2023-10-20 03:00:00",1010.2,25.9,81,0,0
"2023-10-20 04:00:00",1010.1,25.8,82,0,0
"2023-10-20 05:00:00",1010.3,26.1,81,0,0
"2023-10-20 06:00:00",1010.9,26.2,82,0,0
"2023-10-20 07:00:00",1011.5,26.3,84,0,0
"2023-10-20 08:00:00",1012.2,26.8,81,0,0
"2023-10-20 09:00:00",1013,27.4,78,0,0
"2023-10-20 10:00:00",1012.9,28.2,75,0,0
"2023-10-20 11:00:00",1012.3,28.2,75,0,0
"2023-10-20 12:00:00",1011.9,27.5,77,0,0
"2023-10-20 13:00:00",1011.7,25.9,85,0.1,0
"2023-10-20 14:00:00",1011.9,25.4,83,0.1,0
"2023-10-20 15:00:00",1012.6,23.8,95,0.5,0
"2023-10-20 16:00:00",1013.4,23.7,97,0.5,0
"2023-10-20 17:00:00",1014.3,23.2,94,0.1,0
"2023-10-20 18:00:00",1015,22.8,93,0.5,0
"2023-10-20 19:00:00",1016.1,22.8,91,0.5,0
"2023-10-20 20:00:00",1017,22.5,88,0.1,0
"2023-10-20 21:00:00",1017.1,22.2,88,0,0
"2023-10-20 22:00:00",1017.1,22.2,87,0,0
"2023-10-20 23:00:00",1017.2,21.9,89,0,0
"2023-10-21 00:00:00",1017,22.1,85,0,0
"2023-10-21 01:00:00",1016.8,21.7,87,0,0
"2023-10-21 02:00:00",1016.3,21.7,84,0,0
"2023-10-21 03:00:00",1016.3,21.7,84,0,0
"2023-10-21 04:00:00",1016.2,21.5,86,0,0
"2023-10-21 05:00:00",1016.1,21.5,85,0,0
"2023-10-21 06:00:00",1016.8,21.6,83,0,0
"2023-10-21 07:00:00",1017.2,21.8,85,0,0
"2023-10-21 08:00:00",1017.8,22.1,84,0,0
"2023-10-21 09:00:00",1018.5,21.6,91,0.1,0
"2023-10-21 10:00:00",1018.6,21.4,91,0.1,0
"2023-10-21 11:00:00",1018,21.8,88,0.1,0
"2023-10-21 12:00:00",1017.3,22.1,86,0,0
"2023-10-21 13:00:00",1017,21.9,87,0,0
"2023-10-21 14:00:00",1016.5,22.4,84,0,0
"2023-10-21 15:00:00",1016.4,22.4,82,0,0
"2023-10-21 16:00:00",1016.9,22.8,78,0,0
"2023-10-21 17:00:00",1016.9,22.8,78,0,0
"2023-10-21 18:00:00",1017,21.9,89,0,0
"2023-10-21 19:00:00",1017.6,22,87,0,0
"2023-10-21 20:00:00",1018.1,22.3,84,0,0
"2023-10-21 21:00:00",1018.4,22.3,84,0,0
"2023-10-21 22:00:00",1018.3,21.7,86,0,0
"2023-10-21 23:00:00",1017.8,21.4,87,0,0
"2023-10-22 00:00:00",1017.5,22,82,0,0
"2023-10-22 01:00:00",1017,22.6,77,0,0
"2023-10-22 02:00:00",1016.8,22.2,81,0,0
"2023-10-22 03:00:00",1016.2,22.1,82,0,0
"2023-10-22 04:00:00",1015.9,22,83,0,0
"2023-10-22 05:00:00",1016,22.1,83,0,0
"2023-10-22 06:00:00",1016.4,22.7,79,0,0
"2023-10-22 07:00:00",1016.8,22.8,79,0,0
"2023-10-22 08:00:00",1017.4,22.9,81,0,0
"2023-10-22 09:00:00",1017.9,23.1,83,0,0
"2023-10-22 10:00:00",1017.7,23.1,86,0.1,0
"2023-10-22 11:00:00",1017.1,23.7,82,0,0
"2023-10-22 12:00:00",1016.1,24.2,79,0,0
"2023-10-22 13:00:00",1015.3,25.1,73,0,0.2
"2023-10-22 14:00:00",1014.8,24.8,74,0,0
"2023-10-22 15:00:00",1014.5,24.9,74,0,0
"2023-10-22 16:00:00",1014.9,24.9,72,0,0.1
"2023-10-22 17:00:00",1015,24.5,78,0,0
"2023-10-22 18:00:00",1015.3,24.4,79,0,0
"2023-10-22 19:00:00",1015.6,24.4,77,0,0
"2023-10-22 20:00:00",1015.9,24.5,74,0,0
"2023-10-22 21:00:00",1016.2,24.2,76,0,0
"2023-10-22 22:00:00",1016,24.1,78,0,0
"2023-10-22 23:00:00",1015.7,24.2,78,0,0
"2023-10-23 00:00:00",1015.3,24.3,78,0,0
"2023-10-23 01:00:00",1014.8,24.2,79,0,0
"2023-10-23 02:00:00",1014.5,24.2,80,0,0
"2023-10-23 03:00:00",1014,24.2,81,0,0
"2023-10-23 04:00:00",1014.2,24.2,81,0,0
"2023-10-23 05:00:00",1014.4,24.3,81,0,0
"2023-10-23 06:00:00",1014.9,24.4,80,0,0
"2023-10-23 07:00:00",1015.2,24.9,77,0,0.2
"2023-10-23 08:00:00",1015.3,25.6,74,0,0.2
"2023-10-23 09:00:00",1015.5,26.3,75,0,0
"2023-10-23 10:00:00",1015.1,27,72,0,0
"2023-10-23 11:00:00",1014.6,28.1,68,0,0.5
"2023-10-23 12:00:00",1013.7,28.8,68,0,0.9
"2023-10-23 13:00:00",1013,28.5,69,0,0.7
"2023-10-23 14:00:00",1012.9,27.7,70,0,0.3
"2023-10-23 15:00:00",1012.8,27.2,72,0,0.1
"2023-10-23 16:00:00",1013,26.1,78,0,0.3
"2023-10-23 17:00:00",1013.2,26,76,0,0.9
"2023-10-23 18:00:00",1013.1,25.8,75,0,0.2
"2023-10-23 19:00:00",1013.7,25.5,77,0,0
"2023-10-23 20:00:00",1014,25.4,78,0,0
"2023-10-23 21:00:00",1014,25.3,80,0,0
"2023-10-23 22:00:00",1013.8,25.1,82,0,0
"2023-10-23 23:00:00",1013.5,25.1,81,0,0
"2023-10-24 00:00:00",1013,25.1,81,0,0
"2023-10-24 01:00:00",1012.7,25.2,79,0,0
"2023-10-24 02:00:00",1012.5,25,81,0,0
"2023-10-24 03:00:00",1012.5,24.5,84,0,0
"2023-10-24 04:00:00",1012.4,24.1,86,0,0
"2023-10-24 05:00:00",1013,23.8,89,0,0
"2023-10-24 06:00:00",1013.5,23.7,88,0,0
"2023-10-24 07:00:00",1014.2,24.3,86,0,0.3
"2023-10-24 08:00:00",1014.7,25.5,80,0,0.9
"2023-10-24 09:00:00",1014.9,27.2,74,0,0.9
"2023-10-24 10:00:00",1014.6,28.6,71,0,0.4
"2023-10-24 11:00:00",1013.4,29.5,64,0,0.5
"2023-10-24 12:00:00",1012.5,29.9,65,0,0.2
"2023-10-24 13:00:00",1011.5,30.5,64,0,0.2
"2023-10-24 14:00:00",1011,30.5,62,0,0.7
"2023-10-24 15:00:00",1011.2,29.6,68,0,0.1
"2023-10-24 16:00:00",1011.7,27.2,77,0,0
"2023-10-24 17:00:00",1012,26.5,80,0,0
"2023-10-24 18:00:00",1012.4,26,83,0,0
"2023-10-24 19:00:00",1012.8,25.7,85,0,0
"2023-10-24 20:00:00",1013.4,25.7,87,0,0
"2023-10-24 21:00:00",1013.4,25.6,89,0,0
"2023-10-24 22:00:00",1013.4,25.5,90,0,0
"2023-10-24 23:00:00",1013.1,25.4,88,0,0
"2023-10-25 00:00:00",1013,25.4,88,0,0
"2023-10-25 01:00:00",1012.8,25.3,90,0,0
"2023-10-25 02:00:00",1012.7,25.1,92,0,0
"2023-10-25 03:00:00",1012.4,25,91,0,0
"2023-10-25 04:00:00",1012.3,24.9,92,0,0
"2023-10-25 05:00:00",1012.5,24.5,94,0,0
"2023-10-25 06:00:00",1012.7,24.5,93,0,0
"2023-10-25 07:00:00",1013,24.8,92,0,0.4
"2023-10-25 08:00:00",1013.7,26.1,85,0,0.8
"2023-10-25 09:00:00",1013.6,27.6,77,0,1
"2023-10-25 10:00:00",1012.9,28.5,73,0,1
"2023-10-25 11:00:00",1012.1,29.7,66,0,1
"2023-10-25 12:00:00",1011.8,29.1,65,0,1
"2023-10-25 13:00:00",1011.1,29.5,67,0,1
"2023-10-25 14:00:00",1010.4,29.1,68,0,1
"2023-10-25 15:00:00",1010.5,28,69,0,1
"2023-10-25 16:00:00",1010.9,27.1,72,0,1
"2023-10-25 17:00:00",1011.4,26.3,76,0,1
"2023-10-25 18:00:00",1012.1,25.9,81,0,0.1
"2023-10-25 19:00:00",1012.5,25.6,79,0,0
"2023-10-25 20:00:00",1013.1,25.5,81,0,0
"2023-10-25 21:00:00",1013,25.2,81,0,0
"2023-10-25 22:00:00",1012.6,24.9,82,0,0
"2023-10-25 23:00:00",1012.4,24.8,82,0,0
"2023-10-26 00:00:00",1011.7,24.8,81,0,0
"2023-10-26 01:00:00",1011.2,24.5,80,0,0
"2023-10-26 02:00:00",1010.6,24.3,81,0,0
"2023-10-26 03:00:00",1010.3,24.2,81,0,0
"2023-10-26 04:00:00",1010.3,24.1,80,0,0
"2023-10-26 05:00:00",1010.6,24,81,0,0
"2023-10-26 06:00:00",1011.2,24.1,81,0,0
"2023-10-26 07:00:00",1011.7,24.5,80,0,0.6
"2023-10-26 08:00:00",1012.6,26.1,74,0,1
"2023-10-26 09:00:00",1012.4,27.4,70,0,1
"2023-10-26 10:00:00",1011.8,28.3,66,0,1
"2023-10-26 11:00:00",1011.1,28.9,64,0,1
"2023-10-26 12:00:00",1010.6,29.5,61,0,1
"2023-10-26 13:00:00",1010,30.1,59,0,0.8
"2023-10-26 14:00:00",1009.5,29.9,62,0,0.9
"2023-10-26 15:00:00",1009.5,28.5,63,0,0.5
"2023-10-26 16:00:00",1010,27.5,64,0,0.5
"2023-10-26 17:00:00",1010.3,26.7,65,0,0.7
"2023-10-26 18:00:00",1010.5,26.2,68,0,0
"2023-10-26 19:00:00",1010.6,26,67,0,0
"2023-10-26 20:00:00",1011.5,25.8,70,0,0
"2023-10-26 21:00:00",1012,25.8,74,0,0
"2023-10-26 22:00:00",1012.1,25.6,75,0,0
"2023-10-26 23:00:00",1011.5,25.5,76,0,0
"2023-10-27 00:00:00",1011.1,25.6,77,0,0
"2023-10-27 01:00:00",1010.7,25.3,79,0,0
"2023-10-27 02:00:00",1010.5,25.5,78,0,0
"2023-10-27 03:00:00",1010,25.3,80,0,0
"2023-10-27 04:00:00",1009.9,25.1,82,0,0
"2023-10-27 05:00:00",1010.4,24.9,85,0,0
"2023-10-27 06:00:00",1011.2,24.7,84,0,0
"2023-10-27 07:00:00",1011.7,24.4,84,0,0
"2023-10-27 08:00:00",1012.2,24.3,84,0,0
"2023-10-27 09:00:00",1012.7,24.4,79,0.1,0
"2023-10-27 10:00:00",1012.7,25,76,0.1,0
"2023-10-27 11:00:00",1012.1,24.9,78,0,0
"2023-10-27 12:00:00",1011.6,25.1,78,0.1,0
"2023-10-27 13:00:00",1010.9,24.3,81,0,0
"2023-10-27 14:00:00",1010.7,23.7,83,0,0
"2023-10-27 15:00:00",1011.1,22.6,83,0.1,0
"2023-10-27 16:00:00",1011.4,23.1,83,0,0
"2023-10-27 17:00:00",1011.8,22.7,84,0,0
"2023-10-27 18:00:00",1012.4,22.5,87,0.1,0
"2023-10-27 19:00:00",1012.5,22.7,86,0,0
"2023-10-27 20:00:00",1013.1,22.5,84,0,0
"2023-10-27 21:00:00",1013,23,78,0,0
"2023-10-27 22:00:00",1013.1,23.3,75,0,0
"2023-10-27 23:00:00",1012.7,23.5,74,0,0
"2023-10-28 00:00:00",1012.1,23.4,76,0,0
"2023-10-28 01:00:00",1011.8,23.5,75,0,0
"2023-10-28 02:00:00",1011.3,23.6,72,0,0
"2023-10-28 03:00:00",1010.9,23.6,75,0,0
"2023-10-28 04:00:00",1011.2,22,88,0.1,0
"2023-10-28 05:00:00",1011.7,22.3,86,0,0
"2023-10-28 06:00:00",1012.8,21.4,88,0.5,0
"2023-10-28 07:00:00",1013.8,20.6,93,0.5,0
"2023-10-28 08:00:00",1014.2,20.3,94,3,0
"2023-10-28 09:00:00",1014.8,20.6,95,1.5,0
"2023-10-28 10:00:00",1014.8,20.5,92,0.5,0
"2023-10-28 11:00:00",1014.3,20.8,92,0.1,0
"2023-10-28 12:00:00",1013.6,21.3,89,0.1,0
"2023-10-28 13:00:00",1012.9,21.4,85,0,0
"2023-10-28 14:00:00",1012.4,21.3,83,0,0
"2023-10-28 15:00:00",1012,21.6,81,0,0
"2023-10-28 16:00:00",1012.2,22.2,77,0,0
"2023-10-28 17:00:00",1012.5,22.2,78,0,0
"2023-10-28 18:00:00",1012.8,22.1,77,0,0
"2023-10-28 19:00:00",1013.4,22.4,74,0,0
"2023-10-28 20:00:00",1013.6,22.9,69,0,0
"2023-10-28 21:00:00",1013.7,23.2,66,0,0
"2023-10-28 22:00:00",1013.8,22.8,75,0,0
"2023-10-28 23:00:00",1013.6,22.6,78,0,0
"2023-10-29 00:00:00",1013,22.6,79,0,0
"2023-10-29 01:00:00",1012.6,22.6,76,0,0
"2023-10-29 02:00:00",1012.2,22.8,76,0,0
"2023-10-29 03:00:00",1011.9,22.5,80,0,0
"2023-10-29 04:00:00",1011.9,22.8,79,0,0
"2023-10-29 05:00:00",1012.4,22.8,78,0,0
"2023-10-29 06:00:00",1012.9,22.6,80,0,0
"2023-10-29 07:00:00",1013.7,22.4,81,0,0
"2023-10-29 08:00:00",1014.6,22.6,80,0,0
"2023-10-29 09:00:00",1014.8,22.5,83,0.1,0
"2023-10-29 10:00:00",1014.6,23,80,0.1,0
"2023-10-29 11:00:00",1014.2,23.2,80,0,0
"2023-10-29 12:00:00",1014,23.2,76,0,0
"2023-10-29 13:00:00",1013,23.4,78,0,0
"2023-10-29 14:00:00",1012.6,23.5,77,0.1,0
"2023-10-29 15:00:00",1012.7,23.3,75,0.1,0
"2023-10-29 16:00:00",1013.1,23.3,76,0,0
"2023-10-29 17:00:00",1013.3,23.1,76,0,0
"2023-10-29 18:00:00",1013.7,23,78,0,0
"2023-10-29 19:00:00",1014.2,23,78,0,0
"2023-10-29 20:00:00",1014.6,23.1,77,0,0
"2023-10-29 21:00:00",1014.5,22.9,77,0,0
"2023-10-29 22:00:00",1014.5,22.9,78,0,0
"2023-10-29 23:00:00",1014.2,23.1,75,0,0
"2023-10-30 00:00:00",1013.9,23.1,75,0,0
"2023-10-30 01:00:00",1013.5,23,73,0,0
"2023-10-30 02:00:00",1012.9,22.9,75,0,0
"2023-10-30 03:00:00",1012.8,23,79,0,0
"2023-10-30 04:00:00",1012.8,22.8,83,0,0
"2023-10-30 05:00:00",1012.8,22.7,87,0,0
"2023-10-30 06:00:00",1013.4,22.7,89,0,0
"2023-10-30 07:00:00",1013.9,22.8,90,0,0
"2023-10-30 08:00:00",1014.7,23.6,86,0,0
"2023-10-30 09:00:00",1015,24.9,78,0,0.5
"2023-10-30 10:00:00",1014.9,25.1,76,0,0.2
"2023-10-30 11:00:00",1014.5,26,73,0,0.7
"2023-10-30 12:00:00",1013.9,26.2,74,0,1
"2023-10-30 13:00:00",1013.1,27.1,70,0,1
"2023-10-30 14:00:00",1012.7,26.7,69,0,1
"2023-10-30 15:00:00",1012.8,25.7,70,0,0.5
"2023-10-30 16:00:00",1013.2,25.1,76,0,0
"2023-10-30 17:00:00",1013.6,24.8,77,0,0.1
"2023-10-30 18:00:00",1014.3,24.3,81,0,0
"2023-10-30 19:00:00",1014.6,23.8,83,0,0
"2023-10-30 20:00:00",1015.3,23.6,84,0,0
"2023-10-30 21:00:00",1015.6,23.7,85,0,0
"2023-10-30 22:00:00",1015.8,23.8,85,0,0
"2023-10-30 23:00:00",1015.7,23.5,88,0,0
"2023-10-31 00:00:00",1015.6,23.5,85,0,0
"2023-10-31 01:00:00",1015.5,23.5,82,0,0
"2023-10-31 02:00:00",1015.1,23.4,85,0,0
"2023-10-31 03:00:00",1014.6,22.9,89,0,0
"2023-10-31 04:00:00",1014.5,22.9,88,0,0
"2023-10-31 05:00:00",1015.1,22.8,88,0,0
"2023-10-31 06:00:00",1015.7,22.5,90,0,0
"2023-10-31 07:00:00",1016.3,22.6,89,0,0
"2023-10-31 08:00:00",1016.9,23.2,87,0,0.1
"2023-10-31 09:00:00",1017.1,24.6,79,0,0.1
"2023-10-31 10:00:00",1016.8,25.6,75,0,0.5
"2023-10-31 11:00:00",1016.2,25.8,74,0,0.2
"2023-10-31 12:00:00",1016,24.9,79,0.1,0
"2023-10-31 13:00:00",1015,26.4,68,0,0.4
"2023-10-31 14:00:00",1014.6,25.7,73,0,0.6
"2023-10-31 15:00:00",1014.7,24.8,76,0,0.3
"2023-10-31 16:00:00",1015.1,24.5,80,0,0
"2023-10-31 17:00:00",1015.2,24.4,81,0,0.3
"2023-10-31 18:00:00",1015.5,24.2,82,0,0
"2023-10-31 19:00:00",1016.4,24.2,82,0,0
"2023-10-31 20:00:00",1016.8,24.1,78,0,0
"2023-10-31 21:00:00",1017,23,86,0,0
"2023-10-31 22:00:00",1016.8,23.3,83,0,0
"2023-10-31 23:00:00",1016.8,22.2,94,0.1,0
"2023-11-01 00:00:00",1016.4,22.6,90,0,0
"2023-11-01 01:00:00",1015.8,22.8,87,0,0
"2023-11-01 02:00:00",1015.3,22.9,86,0,0
"2023-11-01 03:00:00",1015,22.9,87,0,0
"2023-11-01 04:00:00",1015,23.1,84,0,0
"2023-11-01 05:00:00",1014.9,23.1,84,0,0
"2023-11-01 06:00:00",1015.2,22.9,86,0,0
"2023-11-01 07:00:00",1015.7,23.1,85,0,0
"2023-11-01 08:00:00",1016.3,24.9,75,0,1
"2023-11-01 09:00:00",1016.4,25.9,72,0,0.9
"2023-11-01 10:00:00",1016,26.1,70,0,0.8
"2023-11-01 11:00:00",1015.1,27.2,69,0,0.8
"2023-11-01 12:00:00",1014.3,27.7,66,0,0.7
"2023-11-01 13:00:00",1013.4,28.3,63,0,0.6
"2023-11-01 14:00:00",1013.2,27.9,61,0,0.5
"2023-11-01 15:00:00",1013.2,27.1,68,0,0.4
"2023-11-01 16:00:00",1013.2,26.4,69,0,0.5
"2023-11-01 17:00:00",1013,26,71,0,0.8
"2023-11-01 18:00:00",1013.4,25.6,73,0,0
"2023-11-01 19:00:00",1013.8,25.3,75,0,0
"2023-11-01 20:00:00",1014.2,25.2,75,0,0
"2023-11-01 21:00:00",1014,25,74,0,0
"2023-11-01 22:00:00",1013.6,24.5,76,0,0
"2023-11-01 23:00:00",1013,24.4,77,0,0
"2023-11-02 00:00:00",1012.7,24.1,81,0,0
"2023-11-02 01:00:00",1012.5,24.1,81,0,0
"2023-11-02 02:00:00",1011.8,24.4,79,0,0
"2023-11-02 03:00:00",1011.4,24.2,80,0,0
"2023-11-02 04:00:00",1011.5,24,81,0,0
"2023-11-02 05:00:00",1011.6,23.8,82,0,0
"2023-11-02 06:00:00",1011.9,23.9,82,0,0
"2023-11-02 07:00:00",1012.5,24,82,0,0
"2023-11-02 08:00:00",1012.8,25.5,77,0,0.6
"2023-11-02 09:00:00",1012.9,27.5,69,0,1
"2023-11-02 10:00:00",1012.5,29.2,59,0,1
"2023-11-02 11:00:00",1011.4,29.9,54,0,1
"2023-11-02 12:00:00",1010.7,30.6,51,0,1
"2023-11-02 13:00:00",1010.1,31.2,50,0,1
"2023-11-02 14:00:00",1009.5,30.5,52,0,0.9
"2023-11-02 15:00:00",1009.5,29.9,59,0,0.7
"2023-11-02 16:00:00",1010,28.4,65,0,0.7
"2023-11-02 17:00:00",1010.4,27.9,67,0,0
"2023-11-02 18:00:00",1010.9,27.2,66,0,0
"2023-11-02 19:00:00",1011.1,26.7,69,0,0
"2023-11-02 20:00:00",1011.5,26.1,72,0,0
"2023-11-02 21:00:00",1011.5,26.3,70,0,0
"2023-11-02 22:00:00",1011.5,25.9,73,0,0
"2023-11-02 23:00:00",1011.2,25.3,75,0,0
"2023-11-03 00:00:00",1010.7,24.7,77,0,0
"2023-11-03 01:00:00",1010.4,24.5,78,0,0
"2023-11-03 02:00:00",1010.2,23.8,82,0,0
"2023-11-03 03:00:00",1010.4,23.4,82,0,0
"2023-11-03 04:00:00",1010.3,23,81,0,0
"2023-11-03 05:00:00",1010.2,22.8,81,0,0
"2023-11-03 06:00:00",1010.7,22.5,80,0,0
"2023-11-03 07:00:00",1011.3,22.6,80,0,0.6
"2023-11-03 08:00:00",1011.7,24,76,0,1
"2023-11-03 09:00:00",1011.9,25.6,72,0,1
"2023-11-03 10:00:00",1011.5,27.3,65,0,1
"2023-11-03 11:00:00",1010.7,29.1,57,0,1
"2023-11-03 12:00:00",1009.8,29.6,52,0,1
"2023-11-03 13:00:00",1008.8,30.7,56,0,1
"2023-11-03 14:00:00",1008.7,29.5,62,0,0.5
"2023-11-03 15:00:00",1008.7,28.8,66,0,0.4
"2023-11-03 16:00:00",1008.9,28,69,0,0.1
"2023-11-03 17:00:00",1009.2,27.4,66,0,0.4
"2023-11-03 18:00:00",1009.8,27.1,65,0,0
"2023-11-03 19:00:00",1009.8,26.7,68,0,0
"2023-11-03 20:00:00",1010.3,26.3,67,0,0
"2023-11-03 21:00:00",1010.6,26.2,67,0,0
"2023-11-03 22:00:00",1010.7,26.1,69,0,0
"2023-11-03 23:00:00",1010.6,25.7,71,0,0
"2023-11-04 00:00:00",1010.2,25.4,73,0,0
"2023-11-04 01:00:00",1010.2,24.9,76,0,0
"2023-11-04 02:00:00",1010,24.6,74,0,0
"2023-11-04 03:00:00",1009.9,24.2,71,0,0
"2023-11-04 04:00:00",1010,23.9,71,0,0
"2023-11-04 05:00:00",1010.3,23.3,73,0,0
"2023-11-04 06:00:00",1010.9,22.9,76,0,0
"2023-11-04 07:00:00",1011.5,23.1,79,0,0.7
"2023-11-04 08:00:00",1012,24.6,69,0,1
"2023-11-04 09:00:00",1012,26.7,63,0,1
"2023-11-04 10:00:00",1011.7,28.6,59,0,1
"2023-11-04 11:00:00",1010.9,30.1,51,0,1
"2023-11-04 12:00:00",1010,30.9,47,0,1
"2023-11-04 13:00:00",1009.3,31.8,51,0,1
"2023-11-04 14:00:00",1009,31.2,55,0,1
"2023-11-04 15:00:00",1008.9,30.4,56,0,1
"2023-11-04 16:00:00",1009.3,29.3,59,0,1
"2023-11-04 17:00:00",1009.8,29,60,0,0.7
"2023-11-04 18:00:00",1010.4,28.2,64,0,0
"2023-11-04 19:00:00",1010.8,27.2,68,0,0
"2023-11-04 20:00:00",1011.3,26.6,71,0,0
"2023-11-04 21:00:00",1011.6,26.5,70,0,0
"2023-11-04 22:00:00",1011.5,26.2,72,0,0
"2023-11-04 23:00:00",1011.2,25.5,75,0,0
"2023-11-05 00:00:00",1010.9,25.4,76,0,0
"2023-11-05 01:00:00",1010.9,25.2,78,0,0
"2023-11-05 02:00:00",1010.4,24.7,80,0,0
"2023-11-05 03:00:00",1010.3,24.7,77,0,0
"2023-11-05 04:00:00",1010.4,24.3,79,0,0
"2023-11-05 05:00:00",1010.7,23.9,77,0,0
"2023-11-05 06:00:00",1011.2,23.6,79,0,0
"2023-11-05 07:00:00",1011.6,23.8,78,0,0.6
"2023-11-05 08:00:00",1011.9,25.9,67,0,1
"2023-11-05 09:00:00",1011.9,26.8,69,0,1
"2023-11-05 10:00:00",1011.5,28.6,61,0,1
"2023-11-05 11:00:00",1011,29.9,53,0,1
"2023-11-05 12:00:00",1010.3,30.2,49,0,1
"2023-11-05 13:00:00",1009.6,31.4,58,0,1
"2023-11-05 14:00:00",1009.2,30.7,61,0,0.9
"2023-11-05 15:00:00",1009,30.5,63,0,1
"2023-11-05 16:00:00",1009.4,29.6,66,0,0.9
"2023-11-05 17:00:00",1009.8,28.5,70,0,0.9
"2023-11-05 18:00:00",1010.2,27.9,69,0,0
"2023-11-05 19:00:00",1010.9,27.4,65,0,0
"2023-11-05 20:00:00",1011.5,26.9,70,0,0
"2023-11-05 21:00:00",1011.9,26.4,81,0,0
"2023-11-05 22:00:00",1011.8,25.8,81,0,0
"2023-11-05 23:00:00",1011.6,25.2,81,0,0
"2023-11-06 00:00:00",1011.3,24.9,78,0,0
"2023-11-06 01:00:00",1011.1,24.7,76,0,0
"2023-11-06 02:00:00",1011.1,24.4,78,0,0
"2023-11-06 03:00:00",1010.8,24,80,0,0
"2023-11-06 04:00:00",1010.5,23.7,82,0,0
"2023-11-06 05:00:00",1011,23.5,80,0,0
"2023-11-06 06:00:00",1011.4,23.3,83,0,0
"2023-11-06 07:00:00",1012.4,23.7,81,0,0.6
"2023-11-06 08:00:00",1013,25.6,73,0,1
"2023-11-06 09:00:00",1013.4,27.6,61,0,1
"2023-11-06 10:00:00",1012.8,30.1,52,0,1
"2023-11-06 11:00:00",1011.9,31.2,53,0,1
"2023-11-06 12:00:00",1011.2,31.7,47,0,0.9
"2023-11-06 13:00:00",1010.5,31,51,0,0.6
"2023-11-06 14:00:00",1010.6,29.8,60,0,0.3
"2023-11-06 15:00:00",1010.9,29.7,64,0,1
"2023-11-06 16:00:00",1011.5,28,67,0,0.2
"2023-11-06 17:00:00",1012.3,26.4,79,0,0
"2023-11-06 18:00:00",1013,25.1,84,0,0
"2023-11-06 19:00:00",1014.2,24.7,82,0,0
"2023-11-06 20:00:00",1015,24,84,0,0
"2023-11-06 21:00:00",1015.8,23.4,82,0,0
"2023-11-06 22:00:00",1016.1,22.7,83,0,0
"2023-11-06 23:00:00",1016.4,22.5,81,0,0
"2023-11-07 00:00:00",1016.4,21.9,83,0,0
"2023-11-07 01:00:00",1016.2,22.1,78,0,0
"2023-11-07 02:00:00",1015.8,22.4,74,0,0
"2023-11-07 03:00:00",1015.6,22.7,70,0,0
"2023-11-07 04:00:00",1015.7,22.7,70,0,0
"2023-11-07 05:00:00",1016.2,22.6,70,0,0
"2023-11-07 06:00:00",1016.8,22.4,63,0,0
"2023-11-07 07:00:00",1017.6,22.3,60,0,0
"2023-11-07 08:00:00",1018.4,22.7,57,0,0
"2023-11-07 09:00:00",1018.5,23.6,53,0,0.9
"2023-11-07 10:00:00",1017.9,24.1,52,0,1
"2023-11-07 11:00:00",1017.3,24.4,52,0,0.8
"2023-11-07 12:00:00",1016.5,23.9,55,0,0.3
"2023-11-07 13:00:00",1015.6,24,54,0,0.5
"2023-11-07 14:00:00",1015.2,24.2,56,0,1
"2023-11-07 15:00:00",1015.3,23.9,58,0,1
"2023-11-07 16:00:00",1015.8,23.2,64,0,0.2
"2023-11-07 17:00:00",1015.9,23.2,67,0,0
"2023-11-07 18:00:00",1016.3,23.3,65,0,0
"2023-11-07 19:00:00",1016.4,23.3,64,0,0
"2023-11-07 20:00:00",1016.6,23.2,63,0,0
"2023-11-07 21:00:00",1016.2,23.1,64,0,0
"2023-11-07 22:00:00",1015.5,23.1,65,0,0
"2023-11-07 23:00:00",1014.8,23,65,0,0
"2023-11-08 00:00:00",1014.5,23.1,65,0,0
"2023-11-08 01:00:00",1014,23.1,67,0,0
"2023-11-08 02:00:00",1012.9,23,69,0,0
"2023-11-08 03:00:00",1012.8,23.1,68,0,0
"2023-11-08 04:00:00",1012.5,23.1,69,0,0
"2023-11-08 05:00:00",1012.4,23,71,0,0
"2023-11-08 06:00:00",1012.6,23,72,0,0
"2023-11-08 07:00:00",1013.1,23.2,72,0,0.3
"2023-11-08 08:00:00",1013.8,25,65,0,1
"2023-11-08 09:00:00",1014,26.5,61,0,0.8
"2023-11-08 10:00:00",1013.9,27.8,56,0,1
"2023-11-08 11:00:00",1013.1,28.5,54,0,1
"2023-11-08 12:00:00",1012.6,28.9,54,0,1
"2023-11-08 13:00:00",1011.7,29.6,52,0,1
"2023-11-08 14:00:00",1011.3,28.8,53,0,0.9
"2023-11-08 15:00:00",1011.2,28.8,54,0,0.3
"2023-11-08 16:00:00",1011.4,28.2,55,0,0.9
"2023-11-08 17:00:00",1011.7,27.1,59,0,0.6
"2023-11-08 18:00:00",1012.2,26.1,66,0,0
"2023-11-08 19:00:00",1012.9,25.9,67,0,0
"2023-11-08 20:00:00",1013.6,25.4,69,0,0
"2023-11-08 21:00:00",1013.7,25.3,69,0,0
"2023-11-08 22:00:00",1014,25,71,0,0
"2023-11-08 23:00:00",1013.7,24.9,71,0,0
