"datetime","metro_station","metro_flow"
2024-03-25 11:00:00,"士林",2383
2024-03-25 11:00:00,"大橋頭",1208
2024-03-25 11:00:00,"松山",1464
2024-03-25 12:00:00,"中山",4504
2024-03-25 12:00:00,"北投",1738
2024-03-25 12:00:00,"北門",1349
2024-03-25 12:00:00,"古亭",2907
2024-03-25 12:00:00,"士林",2611
2024-03-25 12:00:00,"大橋頭",1168
2024-03-25 12:00:00,"松山",1571
2024-03-25 13:00:00,"中山",4480
2024-03-25 13:00:00,"北投",1483
2024-03-25 13:00:00,"北門",1430
2024-03-25 13:00:00,"古亭",3079
2024-03-25 13:00:00,"士林",2511
2024-03-25 13:00:00,"大橋頭",1113
2024-03-25 13:00:00,"松山",1674
2024-03-25 14:00:00,"中山",4767
2024-03-25 14:00:00,"北投",1430
2024-03-25 14:00:00,"北門",1343
2024-03-25 14:00:00,"古亭",2621
2024-03-25 14:00:00,"士林",2446
2024-03-25 14:00:00,"大橋頭",942
2024-03-25 14:00:00,"松山",1389
2024-03-25 15:00:00,"中山",4634
2024-03-25 15:00:00,"北投",1556
2024-03-25 15:00:00,"北門",1398
2024-03-25 15:00:00,"古亭",2727
2024-03-25 15:00:00,"士林",2578
2024-03-25 15:00:00,"大橋頭",1042
2024-03-25 15:00:00,"松山",1660
2024-03-25 16:00:00,"中山",5449
2024-03-25 16:00:00,"北投",2499
2024-03-25 16:00:00,"北門",1972
2024-03-25 16:00:00,"古亭",3481
2024-03-25 16:00:00,"士林",3644
2024-03-25 16:00:00,"大橋頭",1570
2024-03-25 16:00:00,"松山",2200
2024-03-25 17:00:00,"中山",7419
2024-03-25 17:00:00,"北投",3269
2024-03-25 17:00:00,"北門",2968
2024-03-25 17:00:00,"古亭",5433
2024-03-25 17:00:00,"士林",5269
2024-03-25 17:00:00,"大橋頭",2306
2024-03-25 17:00:00,"松山",4282
2024-03-25 18:00:00,"中山",10423
2024-03-25 18:00:00,"北投",3891
2024-03-25 18:00:00,"北門",3980
2024-03-25 18:00:00,"古亭",7600
2024-03-25 18:00:00,"士林",6043
2024-03-25 18:00:00,"大橋頭",2821
2024-03-25 18:00:00,"松山",7573
2024-03-25 19:00:00,"中山",7366
2024-03-25 19:00:00,"北投",2624
2024-03-25 19:00:00,"北門",2311
2024-03-25 19:00:00,"古亭",4862
2024-03-25 19:00:00,"士林",3811
2024-03-25 19:00:00,"大橋頭",1744
2024-03-25 19:00:00,"松山",5742
2024-03-25 20:00:00,"中山",5177
2024-03-25 20:00:00,"北投",1699
2024-03-25 20:00:00,"北門",1286
2024-03-25 20:00:00,"古亭",2890
2024-03-25 20:00:00,"士林",2482
2024-03-25 20:00:00,"大橋頭",1204
2024-03-25 20:00:00,"松山",3333
2024-03-25 21:00:00,"中山",5060
2024-03-25 21:00:00,"北投",1547
2024-03-25 21:00:00,"北門",1048
2024-03-25 21:00:00,"古亭",2850
2024-03-25 21:00:00,"士林",2173
2024-03-25 21:00:00,"大橋頭",1057
2024-03-25 21:00:00,"松山",2874
2024-03-25 22:00:00,"中山",3659
2024-03-25 22:00:00,"北投",1061
2024-03-25 22:00:00,"北門",762
2024-03-25 22:00:00,"古亭",1952
2024-03-25 22:00:00,"士林",1520
2024-03-25 22:00:00,"大橋頭",735
2024-03-25 22:00:00,"松山",1935
2024-03-25 23:00:00,"中山",1096
2024-03-25 23:00:00,"北投",387
2024-03-25 23:00:00,"北門",267
2024-03-25 23:00:00,"古亭",608
2024-03-25 23:00:00,"士林",498
2024-03-25 23:00:00,"大橋頭",296
2024-03-25 23:00:00,"松山",817
NA,"中山",450
NA,"北投",146
NA,"北門",117
NA,"古亭",243
NA,"士林",210
NA,"大橋頭",114
NA,"松山",222
NA,"中山",20
NA,"北投",8
NA,"北門",5
NA,"古亭",9
NA,"士林",4
NA,"大橋頭",1
NA,"松山",2
2024-03-26 05:00:00,"中山",0
2024-03-26 05:00:00,"北投",4
2024-03-26 05:00:00,"北門",0
2024-03-26 05:00:00,"古亭",0
2024-03-26 05:00:00,"士林",5
2024-03-26 05:00:00,"大橋頭",0
2024-03-26 05:00:00,"松山",0
2024-03-26 06:00:00,"中山",552
2024-03-26 06:00:00,"北投",1118
2024-03-26 06:00:00,"北門",499
2024-03-26 06:00:00,"古亭",725
2024-03-26 06:00:00,"士林",946
2024-03-26 06:00:00,"大橋頭",567
2024-03-26 06:00:00,"松山",685
2024-03-26 07:00:00,"中山",2327
2024-03-26 07:00:00,"北投",3667
2024-03-26 07:00:00,"北門",2084
2024-03-26 07:00:00,"古亭",3577
2024-03-26 07:00:00,"士林",4291
2024-03-26 07:00:00,"大橋頭",2529
2024-03-26 07:00:00,"松山",3506
2024-03-26 08:00:00,"中山",6418
2024-03-26 08:00:00,"北投",4172
2024-03-26 08:00:00,"北門",4481
2024-03-26 08:00:00,"古亭",7680
2024-03-26 08:00:00,"士林",4782
2024-03-26 08:00:00,"大橋頭",3321
2024-03-26 08:00:00,"松山",7458
2024-03-26 09:00:00,"中山",4285
2024-03-26 09:00:00,"北投",2360
2024-03-26 09:00:00,"北門",2000
2024-03-26 09:00:00,"古亭",4828
2024-03-26 09:00:00,"士林",3681
2024-03-26 09:00:00,"大橋頭",1575
2024-03-26 09:00:00,"松山",3955
2024-03-26 10:00:00,"中山",3580
2024-03-26 10:00:00,"北投",1750
2024-03-26 10:00:00,"北門",1326
2024-03-26 10:00:00,"古亭",2973
2024-03-26 10:00:00,"士林",2464
2024-03-26 10:00:00,"大橋頭",1138
2024-03-26 10:00:00,"松山",1691
2024-03-26 11:00:00,"中山",4107
2024-03-26 11:00:00,"北投",1717
2024-03-26 11:00:00,"北門",1187
2024-03-26 11:00:00,"古亭",2523
2024-03-26 11:00:00,"士林",2537
2024-03-26 11:00:00,"大橋頭",1175
2024-03-26 11:00:00,"松山",1403
2024-03-26 12:00:00,"中山",4758
2024-03-26 12:00:00,"北投",1665
2024-03-26 12:00:00,"北門",1362
2024-03-26 12:00:00,"古亭",3030
2024-03-26 12:00:00,"士林",2820
2024-03-26 12:00:00,"大橋頭",1198
2024-03-26 12:00:00,"松山",1664
2024-03-26 13:00:00,"中山",4807
2024-03-26 13:00:00,"北投",1619
2024-03-26 13:00:00,"北門",1471
2024-03-26 13:00:00,"古亭",3178
2024-03-26 13:00:00,"士林",2806
2024-03-26 13:00:00,"大橋頭",1186
2024-03-26 13:00:00,"松山",1745
2024-03-26 14:00:00,"中山",4765
2024-03-26 14:00:00,"北投",1611
2024-03-26 14:00:00,"北門",1426
2024-03-26 14:00:00,"古亭",2717
2024-03-26 14:00:00,"士林",2731
2024-03-26 14:00:00,"大橋頭",974
2024-03-26 14:00:00,"松山",1439
2024-03-26 15:00:00,"中山",4983
2024-03-26 15:00:00,"北投",1609
2024-03-26 15:00:00,"北門",1532
2024-03-26 15:00:00,"古亭",2779
2024-03-26 15:00:00,"士林",2981
2024-03-26 15:00:00,"大橋頭",1076
2024-03-26 15:00:00,"松山",1675
2024-03-26 16:00:00,"中山",5812
2024-03-26 16:00:00,"北投",2598
2024-03-26 16:00:00,"北門",1875
2024-03-26 16:00:00,"古亭",3969
2024-03-26 16:00:00,"士林",4015
2024-03-26 16:00:00,"大橋頭",1661
2024-03-26 16:00:00,"松山",2312
2024-03-26 17:00:00,"中山",8188
2024-03-26 17:00:00,"北投",3455
2024-03-26 17:00:00,"北門",3087
2024-03-26 17:00:00,"古亭",5961
2024-03-26 17:00:00,"士林",5668
2024-03-26 17:00:00,"大橋頭",2223
2024-03-26 17:00:00,"松山",4361
2024-03-26 18:00:00,"中山",11228
2024-03-26 18:00:00,"北投",4033
2024-03-26 18:00:00,"北門",4167
2024-03-26 18:00:00,"古亭",8186
2024-03-26 18:00:00,"士林",6311
2024-03-26 18:00:00,"大橋頭",2926
2024-03-26 18:00:00,"松山",7821
2024-03-26 19:00:00,"中山",8044
2024-03-26 19:00:00,"北投",2677
2024-03-26 19:00:00,"北門",2377
2024-03-26 19:00:00,"古亭",5141
2024-03-26 19:00:00,"士林",3995
2024-03-26 19:00:00,"大橋頭",2105
2024-03-26 19:00:00,"松山",5791
2024-03-26 20:00:00,"中山",5657
2024-03-26 20:00:00,"北投",1710
2024-03-26 20:00:00,"北門",1276
2024-03-26 20:00:00,"古亭",3097
2024-03-26 20:00:00,"士林",2527
2024-03-26 20:00:00,"大橋頭",1360
2024-03-26 20:00:00,"松山",3416
2024-03-26 21:00:00,"中山",5565
2024-03-26 21:00:00,"北投",1629
2024-03-26 21:00:00,"北門",1203
2024-03-26 21:00:00,"古亭",3241
2024-03-26 21:00:00,"士林",2380
2024-03-26 21:00:00,"大橋頭",1067
2024-03-26 21:00:00,"松山",2903
2024-03-26 22:00:00,"中山",4020
2024-03-26 22:00:00,"北投",1123
2024-03-26 22:00:00,"北門",837
2024-03-26 22:00:00,"古亭",2107
2024-03-26 22:00:00,"士林",1683
2024-03-26 22:00:00,"大橋頭",752
2024-03-26 22:00:00,"松山",2041
2024-03-26 23:00:00,"中山",1162
2024-03-26 23:00:00,"北投",433
2024-03-26 23:00:00,"北門",266
2024-03-26 23:00:00,"古亭",742
2024-03-26 23:00:00,"士林",496
2024-03-26 23:00:00,"大橋頭",369
2024-03-26 23:00:00,"松山",869
NA,"中山",509
NA,"北投",147
NA,"北門",132
NA,"古亭",289
NA,"士林",192
NA,"大橋頭",138
NA,"松山",265
NA,"中山",21
NA,"北投",15
NA,"北門",3
NA,"古亭",8
NA,"士林",2
NA,"大橋頭",0
NA,"松山",0
2024-03-27 05:00:00,"中山",2
2024-03-27 05:00:00,"北投",0
2024-03-27 05:00:00,"北門",0
2024-03-27 05:00:00,"古亭",0
2024-03-27 05:00:00,"士林",6
2024-03-27 05:00:00,"大橋頭",2
2024-03-27 05:00:00,"松山",0
2024-03-27 06:00:00,"中山",536
2024-03-27 06:00:00,"北投",945
2024-03-27 06:00:00,"北門",457
2024-03-27 06:00:00,"古亭",704
2024-03-27 06:00:00,"士林",918
2024-03-27 06:00:00,"大橋頭",502
2024-03-27 06:00:00,"松山",682
2024-03-27 07:00:00,"中山",2339
2024-03-27 07:00:00,"北投",3675
2024-03-27 07:00:00,"北門",2117
2024-03-27 07:00:00,"古亭",3394
2024-03-27 07:00:00,"士林",4167
2024-03-27 07:00:00,"大橋頭",2372
2024-03-27 07:00:00,"松山",3547
2024-03-27 08:00:00,"中山",6520
2024-03-27 08:00:00,"北投",4187
2024-03-27 08:00:00,"北門",4357
2024-03-27 08:00:00,"古亭",7293
2024-03-27 08:00:00,"士林",4696
2024-03-27 08:00:00,"大橋頭",3181
2024-03-27 08:00:00,"松山",7570
2024-03-27 09:00:00,"中山",3972
2024-03-27 09:00:00,"北投",2480
2024-03-27 09:00:00,"北門",1941
2024-03-27 09:00:00,"古亭",4607
2024-03-27 09:00:00,"士林",3690
2024-03-27 09:00:00,"大橋頭",1660
2024-03-27 09:00:00,"松山",3776
2024-03-27 10:00:00,"中山",3569
2024-03-27 10:00:00,"北投",1842
2024-03-27 10:00:00,"北門",1419
2024-03-27 10:00:00,"古亭",2956
2024-03-27 10:00:00,"士林",2739
2024-03-27 10:00:00,"大橋頭",1172
2024-03-27 10:00:00,"松山",1727
2024-03-27 11:00:00,"中山",4184
2024-03-27 11:00:00,"北投",1849
2024-03-27 11:00:00,"北門",1294
2024-03-27 11:00:00,"古亭",2794
2024-03-27 11:00:00,"士林",2648
2024-03-27 11:00:00,"大橋頭",1086
2024-03-27 11:00:00,"松山",1538
2024-03-27 12:00:00,"中山",4912
2024-03-27 12:00:00,"北投",1875
2024-03-27 12:00:00,"北門",1419
2024-03-27 12:00:00,"古亭",3262
2024-03-27 12:00:00,"士林",3011
2024-03-27 12:00:00,"大橋頭",1216
2024-03-27 12:00:00,"松山",1805
2024-03-27 13:00:00,"中山",5057
2024-03-27 13:00:00,"北投",1909
2024-03-27 13:00:00,"北門",1582
2024-03-27 13:00:00,"古亭",3257
2024-03-27 13:00:00,"士林",3118
2024-03-27 13:00:00,"大橋頭",1066
2024-03-27 13:00:00,"松山",1810
2024-03-27 14:00:00,"中山",4996
2024-03-27 14:00:00,"北投",1596
2024-03-27 14:00:00,"北門",1403
2024-03-27 14:00:00,"古亭",2720
2024-03-27 14:00:00,"士林",2937
2024-03-27 14:00:00,"大橋頭",1058
2024-03-27 14:00:00,"松山",1587
2024-03-27 15:00:00,"中山",5207
2024-03-27 15:00:00,"北投",1738
2024-03-27 15:00:00,"北門",1394
2024-03-27 15:00:00,"古亭",2930
2024-03-27 15:00:00,"士林",3022
2024-03-27 15:00:00,"大橋頭",1189
2024-03-27 15:00:00,"松山",1725
2024-03-27 16:00:00,"中山",6002
2024-03-27 16:00:00,"北投",2753
2024-03-27 16:00:00,"北門",2020
2024-03-27 16:00:00,"古亭",4052
2024-03-27 16:00:00,"士林",4346
2024-03-27 16:00:00,"大橋頭",1580
2024-03-27 16:00:00,"松山",2470
2024-03-27 17:00:00,"中山",8816
2024-03-27 17:00:00,"北投",3535
2024-03-27 17:00:00,"北門",3150
2024-03-27 17:00:00,"古亭",5898
2024-03-27 17:00:00,"士林",5639
2024-03-27 17:00:00,"大橋頭",2177
2024-03-27 17:00:00,"松山",4490
2024-03-27 18:00:00,"中山",12209
2024-03-27 18:00:00,"北投",4207
2024-03-27 18:00:00,"北門",4100
2024-03-27 18:00:00,"古亭",8211
2024-03-27 18:00:00,"士林",6832
2024-03-27 18:00:00,"大橋頭",2893
2024-03-27 18:00:00,"松山",7831
2024-03-27 19:00:00,"中山",7797
2024-03-27 19:00:00,"北投",2817
2024-03-27 19:00:00,"北門",2458
2024-03-27 19:00:00,"古亭",5132
2024-03-27 19:00:00,"士林",4170
2024-03-27 19:00:00,"大橋頭",1926
2024-03-27 19:00:00,"松山",6102
2024-03-27 20:00:00,"中山",5624
2024-03-27 20:00:00,"北投",1876
2024-03-27 20:00:00,"北門",1354
2024-03-27 20:00:00,"古亭",3052
2024-03-27 20:00:00,"士林",2718
2024-03-27 20:00:00,"大橋頭",1221
2024-03-27 20:00:00,"松山",3492
2024-03-27 21:00:00,"中山",6021
2024-03-27 21:00:00,"北投",1845
2024-03-27 21:00:00,"北門",1265
2024-03-27 21:00:00,"古亭",3188
2024-03-27 21:00:00,"士林",2594
2024-03-27 21:00:00,"大橋頭",1227
2024-03-27 21:00:00,"松山",3472
2024-03-27 22:00:00,"中山",4244
2024-03-27 22:00:00,"北投",1212
2024-03-27 22:00:00,"北門",849
2024-03-27 22:00:00,"古亭",2388
2024-03-27 22:00:00,"士林",1774
2024-03-27 22:00:00,"大橋頭",867
2024-03-27 22:00:00,"松山",2360
2024-03-27 23:00:00,"中山",1295
2024-03-27 23:00:00,"北投",460
2024-03-27 23:00:00,"北門",318
2024-03-27 23:00:00,"古亭",730
2024-03-27 23:00:00,"士林",619
2024-03-27 23:00:00,"大橋頭",321
2024-03-27 23:00:00,"松山",1116
NA,"中山",559
NA,"北投",184
NA,"北門",148
NA,"古亭",364
NA,"士林",219
NA,"大橋頭",135
NA,"松山",266
NA,"中山",30
NA,"北投",9
NA,"北門",0
NA,"古亭",9
NA,"士林",6
NA,"大橋頭",0
NA,"松山",0
2024-03-28 05:00:00,"中山",0
2024-03-28 05:00:00,"北投",0
2024-03-28 05:00:00,"北門",0
2024-03-28 05:00:00,"古亭",0
2024-03-28 05:00:00,"士林",10
2024-03-28 05:00:00,"大橋頭",0
2024-03-28 05:00:00,"松山",0
2024-03-28 06:00:00,"中山",556
2024-03-28 06:00:00,"北投",899
2024-03-28 06:00:00,"北門",486
2024-03-28 06:00:00,"古亭",737
2024-03-28 06:00:00,"士林",929
2024-03-28 06:00:00,"大橋頭",521
2024-03-28 06:00:00,"松山",737
2024-03-28 07:00:00,"中山",2241
2024-03-28 07:00:00,"北投",3675
2024-03-28 07:00:00,"北門",2045
2024-03-28 07:00:00,"古亭",3456
2024-03-28 07:00:00,"士林",4172
2024-03-28 07:00:00,"大橋頭",2363
2024-03-28 07:00:00,"松山",3518
2024-03-28 08:00:00,"中山",6322
2024-03-28 08:00:00,"北投",4106
2024-03-28 08:00:00,"北門",4493
2024-03-28 08:00:00,"古亭",7406
2024-03-28 08:00:00,"士林",4812
2024-03-28 08:00:00,"大橋頭",3241
2024-03-28 08:00:00,"松山",7349
2024-03-28 09:00:00,"中山",4154
2024-03-28 09:00:00,"北投",2333
2024-03-28 09:00:00,"北門",1928
2024-03-28 09:00:00,"古亭",4739
2024-03-28 09:00:00,"士林",3753
2024-03-28 09:00:00,"大橋頭",1754
2024-03-28 09:00:00,"松山",4072
2024-03-28 10:00:00,"中山",3717
2024-03-28 10:00:00,"北投",1905
2024-03-28 10:00:00,"北門",1362
2024-03-28 10:00:00,"古亭",3026
2024-03-28 10:00:00,"士林",2710
2024-03-28 10:00:00,"大橋頭",1238
2024-03-28 10:00:00,"松山",1846
2024-03-28 11:00:00,"中山",4035
2024-03-28 11:00:00,"北投",1736
2024-03-28 11:00:00,"北門",1290
2024-03-28 11:00:00,"古亭",2526
2024-03-28 11:00:00,"士林",2493
2024-03-28 11:00:00,"大橋頭",1064
2024-03-28 11:00:00,"松山",1475
2024-03-28 12:00:00,"中山",4807
2024-03-28 12:00:00,"北投",1760
2024-03-28 12:00:00,"北門",1453
2024-03-28 12:00:00,"古亭",3190
2024-03-28 12:00:00,"士林",3081
2024-03-28 12:00:00,"大橋頭",1160
2024-03-28 12:00:00,"松山",1685
2024-03-28 13:00:00,"中山",5109
2024-03-28 13:00:00,"北投",1807
2024-03-28 13:00:00,"北門",1622
2024-03-28 13:00:00,"古亭",3348
2024-03-28 13:00:00,"士林",2902
2024-03-28 13:00:00,"大橋頭",1188
2024-03-28 13:00:00,"松山",1831
2024-03-28 14:00:00,"中山",4990
2024-03-28 14:00:00,"北投",1583
2024-03-28 14:00:00,"北門",1402
2024-03-28 14:00:00,"古亭",2705
2024-03-28 14:00:00,"士林",2815
2024-03-28 14:00:00,"大橋頭",996
2024-03-28 14:00:00,"松山",1693
2024-03-28 15:00:00,"中山",5122
2024-03-28 15:00:00,"北投",1678
2024-03-28 15:00:00,"北門",1592
2024-03-28 15:00:00,"古亭",2968
2024-03-28 15:00:00,"士林",3065
2024-03-28 15:00:00,"大橋頭",1103
2024-03-28 15:00:00,"松山",1810
2024-03-28 16:00:00,"中山",6320
2024-03-28 16:00:00,"北投",2406
2024-03-28 16:00:00,"北門",1949
2024-03-28 16:00:00,"古亭",3951
2024-03-28 16:00:00,"士林",3932
2024-03-28 16:00:00,"大橋頭",1596
2024-03-28 16:00:00,"松山",2420
2024-03-28 17:00:00,"中山",8727
2024-03-28 17:00:00,"北投",3484
2024-03-28 17:00:00,"北門",3100
2024-03-28 17:00:00,"古亭",5846
2024-03-28 17:00:00,"士林",6086
2024-03-28 17:00:00,"大橋頭",2567
2024-03-28 17:00:00,"松山",4387
2024-03-28 18:00:00,"中山",11811
2024-03-28 18:00:00,"北投",4054
2024-03-28 18:00:00,"北門",4184
2024-03-28 18:00:00,"古亭",8349
2024-03-28 18:00:00,"士林",6780
2024-03-28 18:00:00,"大橋頭",3140
2024-03-28 18:00:00,"松山",7752
2024-03-28 19:00:00,"中山",8249
2024-03-28 19:00:00,"北投",2741
2024-03-28 19:00:00,"北門",2450
2024-03-28 19:00:00,"古亭",4988
2024-03-28 19:00:00,"士林",4242
2024-03-28 19:00:00,"大橋頭",1856
2024-03-28 19:00:00,"松山",5965
2024-03-28 20:00:00,"中山",5913
2024-03-28 20:00:00,"北投",1876
2024-03-28 20:00:00,"北門",1430
2024-03-28 20:00:00,"古亭",3368
2024-03-28 20:00:00,"士林",2635
2024-03-28 20:00:00,"大橋頭",1198
2024-03-28 20:00:00,"松山",3469
2024-03-28 21:00:00,"中山",5829
2024-03-28 21:00:00,"北投",1600
2024-03-28 21:00:00,"北門",1242
2024-03-28 21:00:00,"古亭",3419
2024-03-28 21:00:00,"士林",2436
2024-03-28 21:00:00,"大橋頭",1225
2024-03-28 21:00:00,"松山",3368
2024-03-28 22:00:00,"中山",4376
2024-03-28 22:00:00,"北投",1240
2024-03-28 22:00:00,"北門",817
2024-03-28 22:00:00,"古亭",2333
2024-03-28 22:00:00,"士林",1975
2024-03-28 22:00:00,"大橋頭",941
2024-03-28 22:00:00,"松山",2190
2024-03-28 23:00:00,"中山",1289
2024-03-28 23:00:00,"北投",422
2024-03-28 23:00:00,"北門",371
2024-03-28 23:00:00,"古亭",850
2024-03-28 23:00:00,"士林",621
2024-03-28 23:00:00,"大橋頭",358
2024-03-28 23:00:00,"松山",931
NA,"中山",965
NA,"北投",295
NA,"北門",230
NA,"古亭",448
NA,"士林",384
NA,"大橋頭",276
NA,"松山",448
NA,"中山",34
NA,"北投",18
NA,"北門",4
NA,"古亭",12
NA,"士林",9
NA,"大橋頭",3
NA,"松山",0
2024-03-29 05:00:00,"中山",0
2024-03-29 05:00:00,"北投",2
2024-03-29 05:00:00,"北門",0
2024-03-29 05:00:00,"古亭",2
2024-03-29 05:00:00,"士林",7
2024-03-29 05:00:00,"大橋頭",0
2024-03-29 05:00:00,"松山",0
2024-03-29 06:00:00,"中山",609
2024-03-29 06:00:00,"北投",925
2024-03-29 06:00:00,"北門",520
2024-03-29 06:00:00,"古亭",734
2024-03-29 06:00:00,"士林",957
2024-03-29 06:00:00,"大橋頭",489
2024-03-29 06:00:00,"松山",703
2024-03-29 07:00:00,"中山",2296
2024-03-29 07:00:00,"北投",3517
2024-03-29 07:00:00,"北門",2109
2024-03-29 07:00:00,"古亭",3529
2024-03-29 07:00:00,"士林",4178
2024-03-29 07:00:00,"大橋頭",2287
2024-03-29 07:00:00,"松山",3491
2024-03-29 08:00:00,"中山",6368
2024-03-29 08:00:00,"北投",3953
2024-03-29 08:00:00,"北門",4232
2024-03-29 08:00:00,"古亭",7094
2024-03-29 08:00:00,"士林",4661
2024-03-29 08:00:00,"大橋頭",3138
2024-03-29 08:00:00,"松山",7210
2024-03-29 09:00:00,"中山",4093
2024-03-29 09:00:00,"北投",2372
2024-03-29 09:00:00,"北門",1830
2024-03-29 09:00:00,"古亭",4503
2024-03-29 09:00:00,"士林",3459
2024-03-29 09:00:00,"大橋頭",1697
2024-03-29 09:00:00,"松山",3790
2024-03-29 10:00:00,"中山",4057
2024-03-29 10:00:00,"北投",1808
2024-03-29 10:00:00,"北門",1430
2024-03-29 10:00:00,"古亭",3018
2024-03-29 10:00:00,"士林",2652
2024-03-29 10:00:00,"大橋頭",1135
2024-03-29 10:00:00,"松山",1744
2024-03-29 11:00:00,"中山",4788
2024-03-29 11:00:00,"北投",1792
2024-03-29 11:00:00,"北門",1268
2024-03-29 11:00:00,"古亭",2695
2024-03-29 11:00:00,"士林",2739
2024-03-29 11:00:00,"大橋頭",1178
2024-03-29 11:00:00,"松山",1521
2024-03-29 12:00:00,"中山",5366
2024-03-29 12:00:00,"北投",1740
2024-03-29 12:00:00,"北門",1568
2024-03-29 12:00:00,"古亭",3238
2024-03-29 12:00:00,"士林",3054
2024-03-29 12:00:00,"大橋頭",1205
2024-03-29 12:00:00,"松山",1717
2024-03-29 13:00:00,"中山",5718
2024-03-29 13:00:00,"北投",1840
2024-03-29 13:00:00,"北門",1723
2024-03-29 13:00:00,"古亭",3359
2024-03-29 13:00:00,"士林",3145
2024-03-29 13:00:00,"大橋頭",1213
2024-03-29 13:00:00,"松山",1952
2024-03-29 14:00:00,"中山",5695
2024-03-29 14:00:00,"北投",1654
2024-03-29 14:00:00,"北門",1507
2024-03-29 14:00:00,"古亭",3146
2024-03-29 14:00:00,"士林",3145
2024-03-29 14:00:00,"大橋頭",1125
2024-03-29 14:00:00,"松山",1715
2024-03-29 15:00:00,"中山",6000
2024-03-29 15:00:00,"北投",1709
2024-03-29 15:00:00,"北門",1707
2024-03-29 15:00:00,"古亭",3200
2024-03-29 15:00:00,"士林",3206
2024-03-29 15:00:00,"大橋頭",1233
2024-03-29 15:00:00,"松山",1919
2024-03-29 16:00:00,"中山",7427
2024-03-29 16:00:00,"北投",2612
2024-03-29 16:00:00,"北門",2195
2024-03-29 16:00:00,"古亭",4142
2024-03-29 16:00:00,"士林",4196
2024-03-29 16:00:00,"大橋頭",1680
2024-03-29 16:00:00,"松山",2387
2024-03-29 17:00:00,"中山",10164
2024-03-29 17:00:00,"北投",3752
2024-03-29 17:00:00,"北門",3264
2024-03-29 17:00:00,"古亭",6223
2024-03-29 17:00:00,"士林",6209
2024-03-29 17:00:00,"大橋頭",2578
2024-03-29 17:00:00,"松山",4809
2024-03-29 18:00:00,"中山",14056
2024-03-29 18:00:00,"北投",4445
2024-03-29 18:00:00,"北門",4319
2024-03-29 18:00:00,"古亭",8210
2024-03-29 18:00:00,"士林",7096
2024-03-29 18:00:00,"大橋頭",3255
2024-03-29 18:00:00,"松山",7826
2024-03-29 19:00:00,"中山",10170
2024-03-29 19:00:00,"北投",3660
2024-03-29 19:00:00,"北門",2618
2024-03-29 19:00:00,"古亭",5369
2024-03-29 19:00:00,"士林",4779
2024-03-29 19:00:00,"大橋頭",2144
2024-03-29 19:00:00,"松山",6488
2024-03-29 20:00:00,"中山",7030
2024-03-29 20:00:00,"北投",2018
2024-03-29 20:00:00,"北門",1634
2024-03-29 20:00:00,"古亭",3400
2024-03-29 20:00:00,"士林",3097
2024-03-29 20:00:00,"大橋頭",1580
2024-03-29 20:00:00,"松山",3971
2024-03-29 21:00:00,"中山",7268
2024-03-29 21:00:00,"北投",2000
2024-03-29 21:00:00,"北門",1422
2024-03-29 21:00:00,"古亭",3814
2024-03-29 21:00:00,"士林",2931
2024-03-29 21:00:00,"大橋頭",1467
2024-03-29 21:00:00,"松山",4086
2024-03-29 22:00:00,"中山",6247
2024-03-29 22:00:00,"北投",1529
2024-03-29 22:00:00,"北門",1125
2024-03-29 22:00:00,"古亭",3056
2024-03-29 22:00:00,"士林",2354
2024-03-29 22:00:00,"大橋頭",1144
2024-03-29 22:00:00,"松山",2966
2024-03-29 23:00:00,"中山",2503
2024-03-29 23:00:00,"北投",705
2024-03-29 23:00:00,"北門",479
2024-03-29 23:00:00,"古亭",1110
2024-03-29 23:00:00,"士林",931
2024-03-29 23:00:00,"大橋頭",568
2024-03-29 23:00:00,"松山",1477
NA,"中山",881
NA,"北投",242
NA,"北門",261
NA,"古亭",425
NA,"士林",282
NA,"大橋頭",217
NA,"松山",368
NA,"中山",44
NA,"北投",17
NA,"北門",25
NA,"古亭",15
NA,"士林",3
NA,"大橋頭",4
NA,"松山",2
2024-03-30 05:00:00,"中山",0
2024-03-30 05:00:00,"北投",4
2024-03-30 05:00:00,"北門",0
2024-03-30 05:00:00,"古亭",0
2024-03-30 05:00:00,"士林",9
2024-03-30 05:00:00,"大橋頭",0
2024-03-30 05:00:00,"松山",4
2024-03-30 06:00:00,"中山",404
2024-03-30 06:00:00,"北投",470
2024-03-30 06:00:00,"北門",242
2024-03-30 06:00:00,"古亭",439
2024-03-30 06:00:00,"士林",540
2024-03-30 06:00:00,"大橋頭",407
2024-03-30 06:00:00,"松山",332
2024-03-30 07:00:00,"中山",826
2024-03-30 07:00:00,"北投",977
2024-03-30 07:00:00,"北門",523
2024-03-30 07:00:00,"古亭",1151
2024-03-30 07:00:00,"士林",1172
2024-03-30 07:00:00,"大橋頭",924
2024-03-30 07:00:00,"松山",822
2024-03-30 08:00:00,"中山",1553
2024-03-30 08:00:00,"北投",1645
2024-03-30 08:00:00,"北門",848
2024-03-30 08:00:00,"古亭",2542
2024-03-30 08:00:00,"士林",2162
2024-03-30 08:00:00,"大橋頭",1017
2024-03-30 08:00:00,"松山",1488
2024-03-30 09:00:00,"中山",2887
2024-03-30 09:00:00,"北投",1761
2024-03-30 09:00:00,"北門",1122
2024-03-30 09:00:00,"古亭",2917
2024-03-30 09:00:00,"士林",2694
